time_start,time_end,estimated,amount_usd,usage_type
2026-03-16,2026-04-01,False,0.0,Requests-RBP
2026-03-16,2026-04-01,False,0.007115,Requests-Tier1
2026-03-16,2026-04-01,False,0.0005564,Requests-Tier2
2026-03-16,2026-04-01,False,0.00144,Requests-Tier8
2026-03-16,2026-04-01,False,0.000155,SAE1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.0,SAE1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,SAE1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,SAE1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,SAE1-EC2-free-metering
2026-03-16,2026-04-01,False,0.0,SAE1-ECR-free-metering
2026-03-16,2026-04-01,False,0.069517,SAE1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,SAE1-Lambda-Standard-free-metering
2026-03-16,2026-04-01,False,0.0,SAE1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,SAE1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.012215,SAE1-PaidEventsAnalyzed
2026-03-16,2026-04-01,False,0.0,SAE1-Requests-Tier1
2026-03-16,2026-04-01,False,0.00144,SAE1-Requests-Tier8
2026-03-16,2026-04-01,False,0.0,SAE1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,SAE1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.000224,SAE1-Tables-Requests-Tier1
2026-03-16,2026-04-01,False,0.0,SAE1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,6.5e-08,SAE1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.00016,Tables-Requests-Tier1
2026-03-16,2026-04-01,False,0.0036651348,TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,0.0,US-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,US-Requests-Tier1
2026-03-16,2026-04-01,False,0.0,US-Requests-Tier2-HTTPS
2026-03-16,2026-04-01,False,0.0,USE1-APE1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,2.56e-08,USE1-APN1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APN2-AWS-In-Bytes
2026-03-16,2026-04-01,False,2.84e-08,USE1-APN2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APN3-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APS1-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.93e-07,USE1-APS1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APS2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.598e-07,USE1-APS2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APS3-AWS-In-Bytes
2026-03-16,2026-04-01,False,4.03e-08,USE1-APS3-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-APS8-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.26097773,USE1-AWSSecretsManager-Secrets
2026-03-16,2026-04-01,False,0.038585,USE1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.0,USE1-CAN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,2.7e-08,USE1-CAN1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,USE1-CloudFront-In-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-CloudFront-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-CognitoEssentialsMAU
2026-03-16,2026-04-01,False,0.3705480431,USE1-CostDataStorage
2026-03-16,2026-04-01,False,0.0,USE1-EC2-free-metering
2026-03-16,2026-04-01,False,0.0,USE1-ECR-free-metering
2026-03-16,2026-04-01,False,0.0,USE1-ESC1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-EU-AWS-In-Bytes
2026-03-16,2026-04-01,False,9.35e-07,USE1-EU-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-EUC1-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.75921e-05,USE1-EUC1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-EUN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,6.89e-08,USE1-EUN1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-EUW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,2.77e-08,USE1-EUW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-EUW3-AWS-In-Bytes
2026-03-16,2026-04-01,False,2.56e-08,USE1-EUW3-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.1541,USE1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,USE1-Lambda-Code-free-metering
2026-03-16,2026-04-01,False,0.0,USE1-Lambda-Standard-free-metering
2026-03-16,2026-04-01,False,0.0141920361,USE1-LogsAnalyzedBytes
2026-03-16,2026-04-01,False,1.7291556,USE1-MonitoredEC2
2026-03-16,2026-04-01,False,0.895776,USE1-MonitoredFunction
2026-03-16,2026-04-01,False,1.05,USE1-MonitoredFunctionCode
2026-03-16,2026-04-01,False,0.0,USE1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,USE1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.00812,USE1-PaidEventsAnalyzed
2026-03-16,2026-04-01,False,0.0403440041,USE1-PaidRDSACUMonitored
2026-03-16,2026-04-01,False,2.4435483621,USE1-PaidRDSvCPUMonitored
2026-03-16,2026-04-01,False,0.000477775,USE1-PublicIPv4:IdleAddress
2026-03-16,2026-04-01,False,6.193426385,USE1-PublicIPv4:InUseAddress
2026-03-16,2026-04-01,False,0.0,USE1-RDS:Data-API-Usage
2026-03-16,2026-04-01,False,0.0,USE1-Resource-Operation-Count
2026-03-16,2026-04-01,False,2.56e-08,USE1-SAE1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,USE1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.0,USE1-TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,0.0,USE1-USE2-AWS-In-Bytes
2026-03-16,2026-04-01,False,7.318e-07,USE1-USE2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-USW1-AWS-In-Bytes
2026-03-16,2026-04-01,False,3.31e-08,USE1-USW1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,6.6232e-06,USE1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-VendedLog-Bytes
2026-03-16,2026-04-01,False,0.0,USE1-XRay-TracesStored
2026-03-16,2026-04-01,False,0.00017,USE2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.0,USE2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,USE2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,USE2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USE2-EC2-free-metering
2026-03-16,2026-04-01,False,0.0,USE2-ECR-free-metering
2026-03-16,2026-04-01,False,0.041328,USE2-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,USE2-Lambda-Code-free-metering
2026-03-16,2026-04-01,False,0.0,USE2-Lambda-Standard-free-metering
2026-03-16,2026-04-01,False,0.0,USE2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,USE2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.01472,USE2-PaidEventsAnalyzed
2026-03-16,2026-04-01,False,0.00018,USE2-Requests-Tier1
2026-03-16,2026-04-01,False,2.2e-05,USE2-Requests-Tier2
2026-03-16,2026-04-01,False,0.00144,USE2-Requests-Tier8
2026-03-16,2026-04-01,False,0.0,USE2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,USE2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.00016,USE2-Tables-Requests-Tier1
2026-03-16,2026-04-01,False,2.08e-08,USE2-TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,0.0,USE2-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1e-08,USE2-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.000155,USW1-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.0,USW1-Catalog-Request
2026-03-16,2026-04-01,False,0.0,USW1-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW1-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW1-EC2-free-metering
2026-03-16,2026-04-01,False,0.0,USW1-ECR-free-metering
2026-03-16,2026-04-01,False,0.0437096,USW1-EventsAnalyzed
2026-03-16,2026-04-01,False,0.0,USW1-Lambda-Standard-free-metering
2026-03-16,2026-04-01,False,0.0,USW1-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,0.512,USW1-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.007678,USW1-PaidEventsAnalyzed
2026-03-16,2026-04-01,False,0.0,USW1-Requests-Tier1
2026-03-16,2026-04-01,False,0.00144,USW1-Requests-Tier8
2026-03-16,2026-04-01,False,0.0,USW1-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,USW1-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.000176,USW1-Tables-Requests-Tier1
2026-03-16,2026-04-01,False,0.0,USW1-USW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,1e-08,USW1-USW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-AFS1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-AKL1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APE1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APE2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001687585,USW2-APN1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APN2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001638095,USW2-APN2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APN3-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001607665,USW2-APN3-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001762235,USW2-APS1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001725232,USW2-APS2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS3-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001693533,USW2-APS3-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS6-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS7-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS8-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-APS9-AWS-In-Bytes
2026-03-16,2026-04-01,False,1.7024579967,USW2-AWSSecretsManager-Secrets
2026-03-16,2026-04-01,False,0.00078,USW2-AWSSecretsManagerAPIRequest
2026-03-16,2026-04-01,False,0.8853574,USW2-Aurora:StorageIOUsage
2026-03-16,2026-04-01,False,0.0027241344,USW2-Aurora:StorageUsage
2026-03-16,2026-04-01,False,48.93946656,USW2-BoxUsage:m5.xlarge
2026-03-16,2026-04-01,False,46.1499358723,USW2-BoxUsage:m7i-flex.2xlarge
2026-03-16,2026-04-01,False,90.3019529412,USW2-BoxUsage:r7i.2xlarge
2026-03-16,2026-04-01,False,1.054144,USW2-BoxUsage:t3.large
2026-03-16,2026-04-01,False,7.9872,USW2-BoxUsage:t3.micro
2026-03-16,2026-04-01,False,37.303136,USW2-BoxUsage:t3.xlarge
2026-03-16,2026-04-01,False,0.6427927552,USW2-BoxUsage:t3a.2xlarge
2026-03-16,2026-04-01,False,0.0,USW2-CAN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001783534,USW2-CAN1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-CAN2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-CPH1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.30893535,USW2-CPUCredits:t3
2026-03-16,2026-04-01,False,0.7765904936,USW2-CW:AlarmMonitorUsage
2026-03-16,2026-04-01,False,0.286234315,USW2-CW:CompositeAlarmMonitorUsage
2026-03-16,2026-04-01,False,0.0,USW2-CW:MetricMonitorUsage
2026-03-16,2026-04-01,False,0.0,USW2-CW:Requests
2026-03-16,2026-04-01,False,0.0,USW2-Catalog-Request
2026-03-16,2026-04-01,False,0.0,USW2-CloudFront-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-CloudFront-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-CognitoEssentialsMAU
2026-03-16,2026-04-01,False,0.0,USW2-DataProcessing-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-DataTransfer-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-DataTransfer-Out-Bytes
2026-03-16,2026-04-01,False,0.6271724531,USW2-DataTransfer-Regional-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-DataTransfer-xAZ-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-DataTransfer-xAZ-Out-Bytes
2026-03-16,2026-04-01,False,0.2685665997,USW2-EBS:SnapshotUsage
2026-03-16,2026-04-01,False,191.1066236112,USW2-EBS:VolumeUsage.gp3
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:c6i.metal
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:c7i.metal-48xl
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:m7i-flex.2xlarge
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:m7i.48xlarge
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:m7i.metal-48xl
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:r7i.48xlarge
2026-03-16,2026-04-01,False,0.0,USW2-EBSOptimized:r7i.metal-48xl
2026-03-16,2026-04-01,False,0.0,USW2-EC2-free-metering
2026-03-16,2026-04-01,False,0.0,USW2-ECR-free-metering
2026-03-16,2026-04-01,False,0.0,USW2-ESC1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-EU-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001733542,USW2-EU-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-EUC1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0003138555,USW2-EUC1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-EUC2-AWS-In-Bytes
2026-03-16,2026-04-01,False,9.93e-08,USW2-EUC2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-EUN1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001635435,USW2-EUN1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-EUW2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001736682,USW2-EUW2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-EUW3-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001654262,USW2-EUW3-AWS-Out-Bytes
2026-03-16,2026-04-01,False,5.834104,USW2-EventsAnalyzed
2026-03-16,2026-04-01,False,1.7072115212,USW2-Fargate-GB-Hours
2026-03-16,2026-04-01,False,7.7736695584,USW2-Fargate-vCPU-Hours:perCPU
2026-03-16,2026-04-01,False,99.84,USW2-InstanceUsage:db.r6g.large
2026-03-16,2026-04-01,False,0.163819944,USW2-InstanceUsage:db.t3.medium
2026-03-16,2026-04-01,False,12.288,USW2-InstanceUsage:db.t4g.micro
2026-03-16,2026-04-01,False,0.0051843953,USW2-LCUUsage
2026-03-16,2026-04-01,False,0.0,USW2-Lambda-Code-free-metering
2026-03-16,2026-04-01,False,0.0,USW2-Lambda-GB-Second
2026-03-16,2026-04-01,False,0.0,USW2-Lambda-Standard-free-metering
2026-03-16,2026-04-01,False,17.3475,USW2-LoadBalancerUsage
2026-03-16,2026-04-01,False,0.1460232713,USW2-LogsAnalyzedBytes
2026-03-16,2026-04-01,False,0.8820912,USW2-MonitoredContainerImage
2026-03-16,2026-04-01,False,7.9739073,USW2-MonitoredEC2
2026-03-16,2026-04-01,False,1.541568,USW2-MonitoredFunction
2026-03-16,2026-04-01,False,1.74,USW2-MonitoredFunctionCode
2026-03-16,2026-04-01,False,4.0830572012,USW2-NatGateway-Bytes
2026-03-16,2026-04-01,False,80.82,USW2-NatGateway-Hours
2026-03-16,2026-04-01,False,64.22766,USW2-OtherProduct:PaidFindingsIngestion
2026-03-16,2026-04-01,False,1.536,USW2-PaidComplianceCheck
2026-03-16,2026-04-01,False,0.01032,USW2-PaidEventsAnalyzed
2026-03-16,2026-04-01,False,0.0165412602,USW2-PaidEventsAnalyzed-Bytes
2026-03-16,2026-04-01,False,3.1048386984,USW2-PaidRDSvCPUMonitored
2026-03-16,2026-04-01,False,0.00694725,USW2-PublicIPv4:IdleAddress
2026-03-16,2026-04-01,False,21.33050972,USW2-PublicIPv4:InUseAddress
2026-03-16,2026-04-01,False,0.3932273798,USW2-RDS:ChargedBackupUsage
2026-03-16,2026-04-01,False,2.4093624546,USW2-RDS:GP2-Storage
2026-03-16,2026-04-01,False,0.006418375,USW2-ReadRequestUnits
2026-03-16,2026-04-01,False,0.0,USW2-Request
2026-03-16,2026-04-01,False,0.0278046,USW2-RequestV2-Tier0
2026-03-16,2026-04-01,False,0.205985,USW2-Requests-Tier1
2026-03-16,2026-04-01,False,0.0982256,USW2-Requests-Tier2
2026-03-16,2026-04-01,False,0.00144,USW2-Requests-Tier8
2026-03-16,2026-04-01,False,0.0,USW2-Resource-Operation-Count
2026-03-16,2026-04-01,False,2.064516096,USW2-RuleV2
2026-03-16,2026-04-01,False,0.0,USW2-SAE1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001643967,USW2-SAE1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-SC-API-Calls
2026-03-16,2026-04-01,False,0.0,USW2-ScheduledInvocation
2026-03-16,2026-04-01,False,0.0,USW2-SecurityHubProduct:FreeFindingsIngestion
2026-03-16,2026-04-01,False,0.183001,USW2-SpotUsage:c6i.metal
2026-03-16,2026-04-01,False,7.7994841666,USW2-SpotUsage:c7i.metal-48xl
2026-03-16,2026-04-01,False,293.8584937186,USW2-SpotUsage:m7i.48xlarge
2026-03-16,2026-04-01,False,36.2318542114,USW2-SpotUsage:m7i.metal-48xl
2026-03-16,2026-04-01,False,72.1841059247,USW2-SpotUsage:r7i.48xlarge
2026-03-16,2026-04-01,False,2.370140522,USW2-SpotUsage:r7i.metal-48xl
2026-03-16,2026-04-01,False,792.9505611581,USW2-Storage
2026-03-16,2026-04-01,False,0.00016,USW2-Tables-Requests-Tier1
2026-03-16,2026-04-01,False,0.0001513024,USW2-TagStorage-TagHrs
2026-03-16,2026-04-01,False,5.982e-07,USW2-TimedPITRStorage-ByteHrs
2026-03-16,2026-04-01,False,449.1416120511,USW2-TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,0.0,USW2-USE1-AWS-In-Bytes
2026-03-16,2026-04-01,False,3.7480728316,USW2-USE1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-USE2-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0002464594,USW2-USE2-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-USW1-AWS-In-Bytes
2026-03-16,2026-04-01,False,0.0001676274,USW2-USW1-AWS-Out-Bytes
2026-03-16,2026-04-01,False,0.0,USW2-VendedLog-Bytes
2026-03-16,2026-04-01,False,0.007171013,USW2-VpcEndpoint-Bytes
2026-03-16,2026-04-01,False,18.13,USW2-VpcEndpoint-Hours
2026-03-16,2026-04-01,False,5.16129024,USW2-WebACLV2
2026-03-16,2026-04-01,False,0.000323125,USW2-WriteRequestUnits
2026-03-16,2026-04-01,False,0.0,af-south-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-east-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-northeast-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-northeast-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-northeast-3-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-south-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-south-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-southeast-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-southeast-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ap-southeast-3-KMS-Requests
2026-03-16,2026-04-01,False,0.0,ca-central-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,eu-central-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,eu-north-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,eu-west-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,eu-west-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,eu-west-3-KMS-Requests
2026-03-16,2026-04-01,False,0.0,sa-east-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,us-east-1-KMS-Requests
2026-03-16,2026-04-01,False,0.0,us-east-2-KMS-Requests
2026-03-16,2026-04-01,False,0.0,us-west-1-KMS-Requests
2026-03-16,2026-04-01,False,1.548387072,us-west-2-KMS-Keys
2026-03-16,2026-04-01,False,0.0,us-west-2-KMS-Requests
2026-04-01,2026-05-01,False,0.00025,AFS1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.0,AFS1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AFS1-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AFS1-EC2-free-metering
2026-04-01,2026-05-01,False,0.0,AFS1-ECR-free-metering
2026-04-01,2026-05-01,False,0.654265,AFS1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AFS1-Lambda-Standard-free-metering
2026-04-01,2026-05-01,False,0.0,AFS1-Requests-Tier1
2026-04-01,2026-05-01,False,0.0027,AFS1-Requests-Tier8
2026-04-01,2026-05-01,False,0.0,AFS1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AFS1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.00036,AFS1-Tables-Requests-Tier1
2026-04-01,2026-05-01,False,0.0,AFS1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.7e-07,AFS1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.00025,APE1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.0,APE1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,APE1-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,APE1-EC2-free-metering
2026-04-01,2026-05-01,False,0.0,APE1-ECR-free-metering
2026-04-01,2026-05-01,False,0.6902016,APE1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,APE1-Lambda-Standard-free-metering
2026-04-01,2026-05-01,False,0.0,APE1-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.0,APE1-Requests-Tier1
2026-04-01,2026-05-01,False,0.0027,APE1-Requests-Tier8
2026-04-01,2026-05-01,False,0.0,APE1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,APE1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.0003,APE1-Tables-Requests-Tier1
2026-04-01,2026-05-01,False,0.0,APE1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.05e-07,APE1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.00104,APN1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.0,APN1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,APN1-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,APN1-EC2-free-metering
2026-04-01,2026-05-01,False,0.0,APN1-ECR-free-metering
2026-04-01,2026-05-01,False,0.61805096,APN1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,APN1-Lambda-Code-free-metering
2026-04-01,2026-05-01,False,0.0,APN1-Lambda-Standard-free-metering
2026-04-01,2026-05-01,False,0.0,APN1-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,APN1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.10868272,APN1-PaidEventsAnalyzed
2026-04-01,2026-05-01,False,0.000282,APN1-Requests-Tier1
2026-04-01,2026-05-01,False,0.0027,APN1-Requests-Tier8
2026-04-01,2026-05-01,False,0.0,APN1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,APN1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.000282,APN1-Tables-Requests-Tier1
2026-04-01,2026-05-01,False,0.0,APN1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.368e-07,APN1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.00104,APN2-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.0,APN2-Catalog-Request
2026-04-01,2026-05-01,False,0.0,APN2-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,APN2-EC2-free-metering
2026-04-01,2026-05-01,False,0.0,APN2-ECR-free-metering
2026-04-01,2026-05-01,False,0.6023562,APN2-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,APN2-Lambda-Standard-free-metering
2026-04-01,2026-05-01,False,0.0,APN2-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,APN2-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.1060254,APN2-PaidEventsAnalyzed
2026-04-01,2026-05-01,False,0.0,APN2-Requests-Tier1
2026-04-01,2026-05-01,False,0.0027,APN2-Requests-Tier8
2026-04-01,2026-05-01,False,0.0,APN2-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,APN2-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.00027,APN2-Tables-Requests-Tier1
2026-04-01,2026-05-01,False,0.0,APN2-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,3.848e-07,APN2-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.00104,APN3-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.0,APN3-Catalog-Request
2026-04-01,2026-05-01,False,0.0,APN3-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,APN3-EC2-free-metering
2026-04-01,2026-05-01,False,0.0,APN3-ECR-free-metering
2026-04-01,2026-05-01,False,0.65322,APN3-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,APN3-Lambda-Standard-free-metering
2026-04-01,2026-05-01,False,0.0,APN3-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,APN3-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.113705,APN3-PaidEventsAnalyzed
2026-04-01,2026-05-01,False,0.0,APN3-Requests-Tier1
2026-04-01,2026-05-01,False,0.0027,APN3-Requests-Tier8
2026-04-01,2026-05-01,False,0.0,APN3-SC-API-Calls
