time_start,time_end,estimated,amount_usd,service,tag_parallelcluster_cluster_name,tag_parallelcluster_cluster_name_value
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.0,AWS Lambda,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,6.0549953036,AWS Secrets Manager,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,191.551362364,AWS Security Hub,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0,AWS Service Catalog,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,2.284e-06,AWS Step Functions,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,680.902151147,AWS Support (Developer),parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,6.999999888,AWS WAF,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0,Amazon CloudFront,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.02925,Amazon Cognito,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0003780314,Amazon DynamoDB,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0013174375,Amazon DynamoDB,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,1.625e-05,Amazon DynamoDB,parallelcluster:cluster-name$XLpilot,XLpilot
2026-05-01,2026-06-01,False,0.00088,Amazon DynamoDB,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,0.0031161875,Amazon DynamoDB,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.000399875,Amazon DynamoDB,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,7.525e-05,Amazon DynamoDB,parallelcluster:cluster-name$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,0.002994125,Amazon DynamoDB,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,0.0016530625,Amazon DynamoDB,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,6.25e-07,Amazon DynamoDB,parallelcluster:cluster-name$dra-test2,dra-test2
2026-05-01,2026-06-01,False,0.000508625,Amazon DynamoDB,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.0002216875,Amazon DynamoDB,parallelcluster:cluster-name$dyec-515,dyec-515
2026-05-01,2026-06-01,False,0.002394375,Amazon DynamoDB,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,0.00421675,Amazon DynamoDB,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,0.001094125,Amazon DynamoDB,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.001020625,Amazon DynamoDB,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,0.002683875,Amazon DynamoDB,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,6.25e-07,Amazon DynamoDB,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,6.25e-07,Amazon DynamoDB,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.0003618125,Amazon DynamoDB,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,3.6125e-05,Amazon DynamoDB,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,0.0018853125,Amazon DynamoDB,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.001814375,Amazon DynamoDB,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.00352375,Amazon DynamoDB,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,0.0029995,Amazon DynamoDB,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.00100575,Amazon DynamoDB,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.001780875,Amazon DynamoDB,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.000190375,Amazon DynamoDB,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,5.825e-05,Amazon DynamoDB,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,8.625e-06,Amazon DynamoDB,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,2.875e-06,Amazon DynamoDB,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,0.0002316875,Amazon DynamoDB,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.000107625,Amazon DynamoDB,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,0.000501375,Amazon DynamoDB,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.0003945,Amazon DynamoDB,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.00019225,Amazon DynamoDB,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,0.7040180655,Amazon EC2 Container Registry (ECR),parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,920.3390281027,EC2 - Other,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,4.5260583316,EC2 - Other,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.0657634723,EC2 - Other,parallelcluster:cluster-name$XLpilot,XLpilot
2026-05-01,2026-06-01,False,2.6193798259,EC2 - Other,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,8.1762784701,EC2 - Other,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.9886153732,EC2 - Other,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,33.6799999968,EC2 - Other,parallelcluster:cluster-name$day-test-uswest2d,day-test-uswest2d
2026-05-01,2026-06-01,False,33.6799999968,EC2 - Other,parallelcluster:cluster-name$daylily-1773059211,daylily-1773059211
2026-05-01,2026-06-01,False,0.2266671995,EC2 - Other,parallelcluster:cluster-name$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,8.9791532973,EC2 - Other,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,4.9726981012,EC2 - Other,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.0071845408,EC2 - Other,parallelcluster:cluster-name$dra-test2,dra-test2
2026-05-01,2026-06-01,False,1.4994521679,EC2 - Other,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.5935603094,EC2 - Other,parallelcluster:cluster-name$dyec-515,dyec-515
2026-05-01,2026-06-01,False,3.9896107994,EC2 - Other,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,9.7989454646,EC2 - Other,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,3.2352986233,EC2 - Other,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,2.1368193199,EC2 - Other,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,6.5032381334,EC2 - Other,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,33.6799999968,EC2 - Other,parallelcluster:cluster-name$ifx-go,ifx-go
2026-05-01,2026-06-01,False,0.0116413097,EC2 - Other,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0117327145,EC2 - Other,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.971441657,EC2 - Other,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.1131108062,EC2 - Other,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,5.6602038265,EC2 - Other,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,5.4825022474,EC2 - Other,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,9.0869111856,EC2 - Other,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,9.0210959297,EC2 - Other,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,3.0330943199,EC2 - Other,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,5.358379067,EC2 - Other,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.5783928044,EC2 - Other,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,0.1804073617,EC2 - Other,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.0864470046,EC2 - Other,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.0176271829,EC2 - Other,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,33.6799999968,EC2 - Other,parallelcluster:cluster-name$test-del-me,test-del-me
2026-05-01,2026-06-01,False,0.3781656259,EC2 - Other,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.333497541,EC2 - Other,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,1.0481298058,EC2 - Other,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,1.1466539941,EC2 - Other,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.5305984707,EC2 - Other,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,765.5241085873,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,557.2011542548,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.7166337012,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$XLpilot,XLpilot
2026-05-01,2026-06-01,False,31.032288,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,613.8793264405,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,80.1423907527,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,10.380563806,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,105.4780930795,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,843.4557292779,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.0311676364,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dra-test2,dra-test2
2026-05-01,2026-06-01,False,17.4768393686,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,26.7017148667,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec-515,dyec-515
2026-05-01,2026-06-01,False,597.5130926927,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,1484.5764531169,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,53.3239039821,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,148.0649160889,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,1705.9143707571,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.0835032309,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0840918957,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,22.9189361844,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,1.2649351594,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,81.8104680473,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,64.2700530496,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,3464.9342855831,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,105.6584709961,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,106.5445160249,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,62.5720672204,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,97.6000600067,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,2.0553113289,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.9493472073,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.1532860636,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,23.6788659752,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,10.0196152547,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,97.2319142807,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,13.366876444,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,9.0531099284,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,55.1299283869,Amazon Elastic Container Service,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,7.24317e-05,Amazon Elastic File System,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,25.2091283305,Amazon Elastic Load Balancing,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,232.77701529,Amazon FSx,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,3.8764352995,Amazon FSx,parallelcluster:cluster-name$XLpilot,XLpilot
2026-05-01,2026-06-01,False,52.9886451188,Amazon FSx,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,207.4544898911,Amazon FSx,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,17.2294274889,Amazon FSx,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,96.9647840438,Amazon FSx,parallelcluster:cluster-name$daylily-1773057991,daylily-1773057991
2026-05-01,2026-06-01,False,96.9660225222,Amazon FSx,parallelcluster:cluster-name$daylily-1773059211,daylily-1773059211
2026-05-01,2026-06-01,False,11.9783386074,Amazon FSx,parallelcluster:cluster-name$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,450.182084255,Amazon FSx,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,198.2426077299,Amazon FSx,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.0622949821,Amazon FSx,parallelcluster:cluster-name$dra-test2,dra-test2
2026-05-01,2026-06-01,False,9.5820140322,Amazon FSx,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,22.8849827698,Amazon FSx,parallelcluster:cluster-name$dyec-515,dyec-515
2026-05-01,2026-06-01,False,125.202619479,Amazon FSx,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,288.1952869144,Amazon FSx,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,127.9663739825,Amazon FSx,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,38.0798376907,Amazon FSx,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,166.0278810855,Amazon FSx,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,775.6582041302,Amazon FSx,parallelcluster:cluster-name$ifx-go,ifx-go
2026-05-01,2026-06-01,False,0.22697415,Amazon FSx,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.2187206766,Amazon FSx,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,18.8902108262,Amazon FSx,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.6309566754,Amazon FSx,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,112.4732108693,Amazon FSx,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,109.8000313926,Amazon FSx,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,213.6624307843,Amazon FSx,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,450.9268515845,Amazon FSx,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,364.7599466373,Amazon FSx,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,321.5621477831,Amazon FSx,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,28.8235310033,Amazon FSx,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,3.5828465162,Amazon FSx,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,1.890223173,Amazon FSx,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.0867520786,Amazon FSx,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,16.910827466,Amazon FSx,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,6.5400788256,Amazon FSx,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,46.5488976685,Amazon FSx,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,34.3437022038,Amazon FSx,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,21.3519206273,Amazon FSx,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,3.2412e-06,Amazon Glacier,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,20.8700168735,Amazon GuardDuty,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0,Amazon Inspector,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,2029.0941517157,Amazon Relational Database Service,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,10.252048,Amazon Route 53,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.5,Amazon Route 53,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,0.5,Amazon Route 53,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,0.5,Amazon Route 53,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.5,Amazon Route 53,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,0.5,Amazon Route 53,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.5,Amazon Route 53,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.1,Amazon Route 53,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,6.2797e-06,Amazon Simple Notification Service,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0,Amazon Simple Queue Service,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,3643.1147737754,Amazon Simple Storage Service,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,126.1776083074,Amazon Virtual Private Cloud,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.43036389,Amazon Virtual Private Cloud,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.00805,Amazon Virtual Private Cloud,parallelcluster:cluster-name$XLpilot,XLpilot
2026-05-01,2026-06-01,False,0.293358335,Amazon Virtual Private Cloud,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,0.766352785,Amazon Virtual Private Cloud,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.09609445,Amazon Virtual Private Cloud,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,0.000291665,Amazon Virtual Private Cloud,parallelcluster:cluster-name$bucketsamok,bucketsamok
2026-05-01,2026-06-01,False,0.027398615,Amazon Virtual Private Cloud,parallelcluster:cluster-name$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,0.99678889,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,0.43978056,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.001245835,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dra-test2,dra-test2
2026-05-01,2026-06-01,False,0.16614028,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.064202775,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec-515,dyec-515
2026-05-01,2026-06-01,False,0.347325,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,0.79843195,Amazon Virtual Private Cloud,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
