time_start,time_end,estimated,amount_usd,service,operation
2026-04-01,2026-05-01,False,3.88e-05,Amazon Simple Storage Service,ReadRequestPaymentProps
2026-04-01,2026-05-01,False,0.0008163972,Amazon Simple Storage Service,ReadVersioningProps
2026-04-01,2026-05-01,False,1456.3961935387,Amazon Simple Storage Service,StandardStorage
2026-04-01,2026-05-01,False,16.198465,Amazon Simple Storage Service,UploadPart
2026-04-01,2026-05-01,False,5e-06,Amazon Simple Storage Service,WriteBucketOwnershipControls
2026-04-01,2026-05-01,False,3e-05,Amazon Simple Storage Service,WriteBucketPolicy
2026-04-01,2026-05-01,False,2.5e-05,Amazon Simple Storage Service,WriteBucketPublicAccessBlock
2026-04-01,2026-05-01,False,1.5e-05,Amazon Simple Storage Service,WriteBucketServerSideEncryption
2026-04-01,2026-05-01,False,5e-06,Amazon Simple Storage Service,WriteCostAllocation
2026-04-01,2026-05-01,False,1e-05,Amazon Simple Storage Service,WriteObjectTagging
2026-04-01,2026-05-01,False,1.5e-05,Amazon Simple Storage Service,WriteVersioningProps
2026-04-01,2026-05-01,False,3.8744834,Amazon Virtual Private Cloud,AllocateAddressVPC
2026-04-01,2026-05-01,False,57.781208345,Amazon Virtual Private Cloud,AssociateAddressVPC
2026-04-01,2026-05-01,False,7.082533355,Amazon Virtual Private Cloud,RunInstances
2026-04-01,2026-05-01,False,50.4686252224,Amazon Virtual Private Cloud,VpcEndpoint
2026-04-01,2026-05-01,False,0.9500032443,AmazonCloudWatch,DashboardHour
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,DeleteDashboards
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,GetDashboard
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,HourlyStorageMetering
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,ListMetrics
2026-04-01,2026-05-01,False,0.845,AmazonCloudWatch,MetricStorage
2026-04-01,2026-05-01,False,0.0229166683,AmazonCloudWatch,MetricStorage:AWS/CloudWatchLogs
2026-04-01,2026-05-01,False,0.5816664552,AmazonCloudWatch,MetricStorage:AWS/EC2
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,PutDashboard
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,PutLogEvents
2026-04-01,2026-05-01,False,0.0,AmazonCloudWatch,PutMetricData
2026-04-01,2026-05-01,False,2.4829167403,AmazonCloudWatch,Unknown
2026-04-01,2026-05-01,False,0.0,CloudWatch Events,Invocation
2026-04-01,2026-05-01,False,0.0,Tax,NoOperation
2026-04-01,2026-05-01,False,0.0,Tax,CognitoUserPoolsM2MTokenOp
2026-04-01,2026-05-01,False,0.0,Tax,CostDataStorage
2026-04-01,2026-05-01,False,0.0,Tax,CreateDBInstance:0014
2026-04-01,2026-05-01,False,0.0,Tax,CreateDBInstance:0021
2026-04-01,2026-05-01,False,0.0,Tax,CreateFileSystem:Lustre
2026-04-01,2026-05-01,False,0.0,Tax,DashboardHour
2026-04-01,2026-05-01,False,0.0,Tax,LoadBalancing:Application
2026-04-01,2026-05-01,False,0.0,Tax,LoadBalancing:Network
2026-04-01,2026-05-01,False,0.0,Tax,NatGateway
2026-04-01,2026-05-01,False,0.0,Tax,PayPerRequestThroughput
2026-04-01,2026-05-01,False,0.0,Tax,RenewDomain
2026-04-01,2026-05-01,False,0.0,Tax,RunInstances
2026-04-01,2026-05-01,False,0.0,Tax,RunInstances:SV080
2026-04-01,2026-05-01,False,0.0,Tax,VpcEndpoint
2026-05-01,2026-06-01,False,0.0,AWS Certificate Manager,REQUEST_CERTIFICATE
2026-05-01,2026-06-01,False,0.0,AWS CloudFormation,ProcessResourceHandlers
2026-05-01,2026-06-01,False,32.533505,AWS CloudTrail,None
2026-05-01,2026-06-01,False,1.1957636451,AWS Cost Explorer,CostDataStorage
2026-05-01,2026-06-01,False,59.51,AWS Cost Explorer,GetCostAndUsage
2026-05-01,2026-06-01,False,0.01,AWS Cost Explorer,GetCostForecast
2026-05-01,2026-06-01,False,0.16,AWS Cost Explorer,GetTags
2026-05-01,2026-06-01,False,0.0,AWS Glue,Request
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,CreateAlias
2026-05-01,2026-06-01,False,0.000453,AWS Key Management Service,CreateGrant
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,CreateKey
2026-05-01,2026-06-01,False,2.931451566,AWS Key Management Service,CurrentKeys
2026-05-01,2026-06-01,False,0.000342,AWS Key Management Service,Decrypt
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,DeleteAlias
2026-05-01,2026-06-01,False,0.000489,AWS Key Management Service,DescribeKey
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,EnableKeyRotation
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,Encrypt
2026-05-01,2026-06-01,False,6.6e-05,AWS Key Management Service,GenerateDataKey
2026-05-01,2026-06-01,False,0.000225,AWS Key Management Service,GenerateDataKeyWithoutPlaintext
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,GetKeyLastUsage
2026-05-01,2026-06-01,False,0.000279,AWS Key Management Service,GetKeyPolicy
2026-05-01,2026-06-01,False,4.5e-05,AWS Key Management Service,GetKeyRotationStatus
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,GetPublicKey
2026-05-01,2026-06-01,False,0.000276,AWS Key Management Service,ListAliases
2026-05-01,2026-06-01,False,9.6e-05,AWS Key Management Service,ListGrants
2026-05-01,2026-06-01,False,0.000942,AWS Key Management Service,ListKeys
2026-05-01,2026-06-01,False,4.8e-05,AWS Key Management Service,ListResourceTags
2026-05-01,2026-06-01,False,0.0,AWS Key Management Service,ScheduleKeyDeletion
2026-05-01,2026-06-01,False,0.000285,AWS Key Management Service,Sign
2026-05-01,2026-06-01,False,6.3428e-06,AWS Lambda,Invoke
2026-05-01,2026-06-01,False,5e-06,AWS Secrets Manager,CancelRotateSecret
2026-05-01,2026-06-01,False,4e-05,AWS Secrets Manager,CreateSecret
2026-05-01,2026-06-01,False,2.5e-05,AWS Secrets Manager,DeleteSecret
2026-05-01,2026-06-01,False,0.00093,AWS Secrets Manager,DescribeSecret
2026-05-01,2026-06-01,False,5e-05,AWS Secrets Manager,GetRandomPassword
2026-05-01,2026-06-01,False,0.002565,AWS Secrets Manager,GetResourcePolicy
2026-05-01,2026-06-01,False,0.01879,AWS Secrets Manager,GetSecretValue
2026-05-01,2026-06-01,False,0.00242,AWS Secrets Manager,ListSecretVersionIds
2026-05-01,2026-06-01,False,0.023035,AWS Secrets Manager,ListSecrets
2026-05-01,2026-06-01,False,5e-05,AWS Secrets Manager,PutSecretValue
2026-05-01,2026-06-01,False,6.0070803036,AWS Secrets Manager,SecretUsage
2026-05-01,2026-06-01,False,5e-06,AWS Secrets Manager,UpdateSecret
2026-05-01,2026-06-01,False,81.78004052,AWS Security Hub,GuardDuty-CloudTrailEvents
2026-05-01,2026-06-01,False,2.68406e-05,AWS Security Hub,GuardDuty-LambdaNetworkLogs
2026-05-01,2026-06-01,False,25.71539421,AWS Security Hub,GuardDuty-S3DataEvents
2026-05-01,2026-06-01,False,0.7659961896,AWS Security Hub,GuardDuty-VPCFlowLogsDNSLogs
2026-05-01,2026-06-01,False,80.5876884438,AWS Security Hub,NoOperation
2026-05-01,2026-06-01,False,2.70221616,AWS Security Hub,aws-partition
2026-05-01,2026-06-01,False,0.0,AWS Service Catalog,SC-API-Call
2026-05-01,2026-06-01,False,2.284e-06,AWS Step Functions,Unknown
2026-05-01,2026-06-01,False,680.902151147,AWS Support (Developer),NoOperation
2026-05-01,2026-06-01,False,1.999999968,AWS WAF,RuleV2
2026-05-01,2026-06-01,False,4.99999992,AWS WAF,WebACLV2
2026-05-01,2026-06-01,False,0.0,Amazon CloudFront,Execution
2026-05-01,2026-06-01,False,0.0,Amazon CloudFront,GET
2026-05-01,2026-06-01,False,0.0,Amazon CloudFront,HEAD
2026-05-01,2026-06-01,False,0.0,Amazon CloudFront,Invalidations
2026-05-01,2026-06-01,False,0.0,Amazon Cognito,CognitoEssentialsOperation
2026-05-01,2026-06-01,False,0.0,Amazon Cognito,CognitoUserPoolsM2MAppClientOp
2026-05-01,2026-06-01,False,0.02925,Amazon Cognito,CognitoUserPoolsM2MTokenOp
2026-05-01,2026-06-01,False,0.0380660625,Amazon DynamoDB,PayPerRequestThroughput
2026-05-01,2026-06-01,False,1.1564e-06,Amazon DynamoDB,StandardPitrBackupStorage
2026-05-01,2026-06-01,False,0.0,Amazon DynamoDB,StandardStorage
2026-05-01,2026-06-01,False,0.0373716792,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs
2026-05-01,2026-06-01,False,0.6666455514,Amazon EC2 Container Registry (ECR),USW2-TimedStorage-ByteHrs
2026-05-01,2026-06-01,False,8.349e-07,Amazon EC2 Container Registry (ECR),downloadLayer
2026-05-01,2026-06-01,False,7.1079046419,EC2 - Other,CreateSnapshot
2026-05-01,2026-06-01,False,338.1174000971,EC2 - Other,CreateVolume-Gp3
2026-05-01,2026-06-01,False,0.0,EC2 - Other,Hourly
2026-05-01,2026-06-01,False,0.0083109069,EC2 - Other,InterZone-In
2026-05-01,2026-06-01,False,0.0358868683,EC2 - Other,InterZone-Out
2026-05-01,2026-06-01,False,798.7630567993,EC2 - Other,NatGateway
2026-05-01,2026-06-01,False,12.2607024928,EC2 - Other,PublicIP-In
2026-05-01,2026-06-01,False,0.134522568,EC2 - Other,PublicIP-Out
2026-05-01,2026-06-01,False,2717.0189355641,Amazon Elastic Compute Cloud - Compute,RunInstances
2026-05-01,2026-06-01,False,8488.6435247265,Amazon Elastic Compute Cloud - Compute,RunInstances:SV080
2026-05-01,2026-06-01,False,55.1299283869,Amazon Elastic Container Service,FargateTask
2026-05-01,2026-06-01,False,7.24317e-05,Amazon Elastic File System,Storage
2026-05-01,2026-06-01,False,0.006048073,Amazon Elastic Load Balancing,LoadBalancing
2026-05-01,2026-06-01,False,4.3929e-06,Amazon Elastic Load Balancing,LoadBalancing-PublicIP-In
2026-05-01,2026-06-01,False,9.46972e-05,Amazon Elastic Load Balancing,LoadBalancing-PublicIP-Out
2026-05-01,2026-06-01,False,8.4629811674,Amazon Elastic Load Balancing,LoadBalancing:Application
2026-05-01,2026-06-01,False,16.74,Amazon Elastic Load Balancing,LoadBalancing:Network
2026-05-01,2026-06-01,False,4675.5496062546,Amazon FSx,CreateFileSystem:Lustre
2026-05-01,2026-06-01,False,3.2412e-06,Amazon Glacier,ListVaults
2026-05-01,2026-06-01,False,8.6048387009,Amazon GuardDuty,CreateDBInstance:0014
2026-05-01,2026-06-01,False,10.5208345962,Amazon GuardDuty,CreateDBInstance:0021
2026-05-01,2026-06-01,False,1.7443435764,Amazon GuardDuty,none
2026-05-01,2026-06-01,False,0.0,Amazon Inspector,active
2026-05-01,2026-06-01,False,202.1044550322,Amazon Relational Database Service,CreateDBInstance:0014
2026-05-01,2026-06-01,False,1826.9893664668,Amazon Relational Database Service,CreateDBInstance:0021
2026-05-01,2026-06-01,False,0.0003302167,Amazon Relational Database Service,Not Applicable
2026-05-01,2026-06-01,False,0.108856,Amazon Route 53,A
2026-05-01,2026-06-01,False,0.0411888,Amazon Route 53,AAAA
2026-05-01,2026-06-01,False,0.0003688,Amazon Route 53,ANY
2026-05-01,2026-06-01,False,0.0016036,Amazon Route 53,CAA
2026-05-01,2026-06-01,False,4.8e-06,Amazon Route 53,CDNSKEY
2026-05-01,2026-06-01,False,2.4e-06,Amazon Route 53,CDS
2026-05-01,2026-06-01,False,0.0050944,Amazon Route 53,CNAME
2026-05-01,2026-06-01,False,8.52e-05,Amazon Route 53,DNAME
2026-05-01,2026-06-01,False,0.0175204,Amazon Route 53,DNSKEY
2026-05-01,2026-06-01,False,2e-06,Amazon Route 53,HINFO
2026-05-01,2026-06-01,False,0.0018352,Amazon Route 53,HTTPS
2026-05-01,2026-06-01,False,14.5,Amazon Route 53,HostedZone
2026-05-01,2026-06-01,False,0.0154192,Amazon Route 53,MX
2026-05-01,2026-06-01,False,1.24e-05,Amazon Route 53,NAPTR
2026-05-01,2026-06-01,False,0.025024,Amazon Route 53,NS
2026-05-01,2026-06-01,False,4e-07,Amazon Route 53,NSEC
2026-05-01,2026-06-01,False,2e-06,Amazon Route 53,NSEC3
2026-05-01,2026-06-01,False,5.6e-06,Amazon Route 53,NSEC3PARA
2026-05-01,2026-06-01,False,0.0040056,Amazon Route 53,PTR
2026-05-01,2026-06-01,False,0.0085672,Amazon Route 53,SOA
2026-05-01,2026-06-01,False,4.48e-05,Amazon Route 53,SPF
2026-05-01,2026-06-01,False,0.0036668,Amazon Route 53,SRV
2026-05-01,2026-06-01,False,1.6e-06,Amazon Route 53,SSHFP
2026-05-01,2026-06-01,False,3.2e-05,Amazon Route 53,SVCB
2026-05-01,2026-06-01,False,1.12e-05,Amazon Route 53,TLSA
2026-05-01,2026-06-01,False,0.0186364,Amazon Route 53,TXT
2026-05-01,2026-06-01,False,5.72e-05,Amazon Route 53,UNSUPPORTED
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,CreateTopic
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,DeleteTopic
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,GetDataProtectionPolicy
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,GetTopicAttributes
2026-05-01,2026-06-01,False,3.5099e-06,Amazon Simple Notification Service,ListSubscriptions
2026-05-01,2026-06-01,False,1.619e-07,Amazon Simple Notification Service,ListSubscriptionsByTopic
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,ListTagsForResource
2026-05-01,2026-06-01,False,1.018e-07,Amazon Simple Notification Service,ListTopics
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,Publish
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,Subscribe
2026-05-01,2026-06-01,False,2.5061e-06,Amazon Simple Notification Service,SubscriptionConfirmation
2026-05-01,2026-06-01,False,0.0,Amazon Simple Notification Service,Unsubscribe
2026-05-01,2026-06-01,False,0.0,Amazon Simple Queue Service,List
2026-05-01,2026-06-01,False,0.5938469874,Amazon Simple Storage Service,CompleteMultipartUpload
2026-05-01,2026-06-01,False,1.4737431324,Amazon Simple Storage Service,CopyObject
2026-05-01,2026-06-01,False,0.0405257284,Amazon Simple Storage Service,CopyObjectGet
2026-05-01,2026-06-01,False,26.3404280869,Amazon Simple Storage Service,CopyPart
2026-05-01,2026-06-01,False,4.5e-05,Amazon Simple Storage Service,CreateBucket
2026-05-01,2026-06-01,False,0.0,Amazon Simple Storage Service,GeneralPurposeBuckets
2026-05-01,2026-06-01,False,8.89e-07,Amazon Simple Storage Service,GetBucketMetadataConfig
2026-05-01,2026-06-01,False,1.28e-05,Amazon Simple Storage Service,GetLensConfiguration
2026-05-01,2026-06-01,False,1.28e-05,Amazon Simple Storage Service,GetLensConfigurationTagging
2026-05-01,2026-06-01,False,36.2702436517,Amazon Simple Storage Service,GetObject
2026-05-01,2026-06-01,False,0.026920808,Amazon Simple Storage Service,HeadBucket
2026-05-01,2026-06-01,False,12.1994630587,Amazon Simple Storage Service,HeadObject
2026-05-01,2026-06-01,False,0.5928933703,Amazon Simple Storage Service,InitiateMultipartUpload
2026-05-01,2026-06-01,False,0.01878,Amazon Simple Storage Service,ListAGGrants
2026-05-01,2026-06-01,False,0.01872,Amazon Simple Storage Service,ListAGLocations
2026-05-01,2026-06-01,False,0.01881,Amazon Simple Storage Service,ListAGs
2026-05-01,2026-06-01,False,2.8974e-06,Amazon Simple Storage Service,ListAccessPoints
2026-05-01,2026-06-01,False,2.6865288194,Amazon Simple Storage Service,ListAllMyBuckets
2026-05-01,2026-06-01,False,0.0022658,Amazon Simple Storage Service,ListAllMyDirectoryBuckets
2026-05-01,2026-06-01,False,30.8751576305,Amazon Simple Storage Service,ListBucket
2026-05-01,2026-06-01,False,8.934e-07,Amazon Simple Storage Service,ListBucketTags
2026-05-01,2026-06-01,False,0.0002252108,Amazon Simple Storage Service,ListBucketVersions
2026-05-01,2026-06-01,False,5e-06,Amazon Simple Storage Service,ListDirectoryAccessPoints
2026-05-01,2026-06-01,False,5.038e-06,Amazon Simple Storage Service,ListJobs
2026-05-01,2026-06-01,False,0.0026150045,Amazon Simple Storage Service,ListLensConfigurations
2026-05-01,2026-06-01,False,0.000795,Amazon Simple Storage Service,ListMRAPs
2026-05-01,2026-06-01,False,0.000148831,Amazon Simple Storage Service,ListMultipartUploads
2026-05-01,2026-06-01,False,1.0139e-05,Amazon Simple Storage Service,ListParts
2026-05-01,2026-06-01,False,0.0025707424,Amazon Simple Storage Service,ListStorageLensGroups
2026-05-01,2026-06-01,False,0.0051766016,Amazon Simple Storage Service,ListTableBuckets
2026-05-01,2026-06-01,False,0.00011,Amazon Simple Storage Service,ListVectorBuckets
2026-05-01,2026-06-01,False,0.0005710545,Amazon Simple Storage Service,ObjectTagCount
2026-05-01,2026-06-01,False,18.6376674159,Amazon Simple Storage Service,PutObject
2026-05-01,2026-06-01,False,0.0415432422,Amazon Simple Storage Service,ReadACL
2026-05-01,2026-06-01,False,0.0003513453,Amazon Simple Storage Service,ReadAccelerate
2026-05-01,2026-06-01,False,0.0013131585,Amazon Simple Storage Service,ReadAccountPublicAccessBlock
2026-05-01,2026-06-01,False,4.441e-07,Amazon Simple Storage Service,ReadBucketAbac
2026-05-01,2026-06-01,False,4.137e-07,Amazon Simple Storage Service,ReadBucketAnalytics
2026-05-01,2026-06-01,False,4.36316e-05,Amazon Simple Storage Service,ReadBucketCors
2026-05-01,2026-06-01,False,8.867e-07,Amazon Simple Storage Service,ReadBucketIntelligentTiering
2026-05-01,2026-06-01,False,0.0181967139,Amazon Simple Storage Service,ReadBucketLifecycle
2026-05-01,2026-06-01,False,0.0084998701,Amazon Simple Storage Service,ReadBucketObjectLockConfig
2026-05-01,2026-06-01,False,0.0185976166,Amazon Simple Storage Service,ReadBucketOwnershipControls
2026-05-01,2026-06-01,False,0.0012149365,Amazon Simple Storage Service,ReadBucketPolicy
2026-05-01,2026-06-01,False,0.0176859806,Amazon Simple Storage Service,ReadBucketPolicyStatus
2026-05-01,2026-06-01,False,0.01873428,Amazon Simple Storage Service,ReadBucketPublicAccessBlock
2026-05-01,2026-06-01,False,0.0181469737,Amazon Simple Storage Service,ReadBucketReplication
2026-05-01,2026-06-01,False,0.0189017137,Amazon Simple Storage Service,ReadBucketServerSideEncryption
2026-05-01,2026-06-01,False,0.008437499,Amazon Simple Storage Service,ReadBucketWebsite
2026-05-01,2026-06-01,False,0.0183206396,Amazon Simple Storage Service,ReadCostAllocation
2026-05-01,2026-06-01,False,0.0190562589,Amazon Simple Storage Service,ReadLocation
2026-05-01,2026-06-01,False,0.0187024148,Amazon Simple Storage Service,ReadLogProps
2026-05-01,2026-06-01,False,0.0138178009,Amazon Simple Storage Service,ReadNotificationProps
2026-05-01,2026-06-01,False,2.12e-05,Amazon Simple Storage Service,ReadObjectAttributes
2026-05-01,2026-06-01,False,0.0012186037,Amazon Simple Storage Service,ReadObjectTagging
2026-05-01,2026-06-01,False,0.0176278159,Amazon Simple Storage Service,ReadRequestPaymentProps
2026-05-01,2026-06-01,False,0.0187735232,Amazon Simple Storage Service,ReadVersioningProps
2026-05-01,2026-06-01,False,3467.4937814182,Amazon Simple Storage Service,StandardStorage
2026-05-01,2026-06-01,False,45.5321176028,Amazon Simple Storage Service,UploadPart
2026-05-01,2026-06-01,False,5e-06,Amazon Simple Storage Service,WriteACL
2026-05-01,2026-06-01,False,5e-06,Amazon Simple Storage Service,WriteAccelerate
2026-05-01,2026-06-01,False,2e-05,Amazon Simple Storage Service,WriteBucketLifecycle
2026-05-01,2026-06-01,False,3.5e-05,Amazon Simple Storage Service,WriteBucketOwnershipControls
2026-05-01,2026-06-01,False,0.00017,Amazon Simple Storage Service,WriteBucketPolicy
2026-05-01,2026-06-01,False,7.5e-05,Amazon Simple Storage Service,WriteBucketPublicAccessBlock
2026-05-01,2026-06-01,False,2.5e-05,Amazon Simple Storage Service,WriteBucketServerSideEncryption
2026-05-01,2026-06-01,False,6.54e-05,Amazon Simple Storage Service,WriteCostAllocation
2026-05-01,2026-06-01,False,5e-06,Amazon Simple Storage Service,WriteLogProps
2026-05-01,2026-06-01,False,0.00037,Amazon Simple Storage Service,WriteNotificationProps
2026-05-01,2026-06-01,False,0.00057,Amazon Simple Storage Service,WriteObjectTagging
2026-05-01,2026-06-01,False,2e-05,Amazon Simple Storage Service,WriteVersioningProps
2026-05-01,2026-06-01,False,3.782322305,Amazon Virtual Private Cloud,AllocateAddressVPC
2026-05-01,2026-06-01,False,68.070956925,Amazon Virtual Private Cloud,AssociateAddressVPC
2026-05-01,2026-06-01,False,11.75883338,Amazon Virtual Private Cloud,RunInstances
2026-05-01,2026-06-01,False,52.2550249524,Amazon Virtual Private Cloud,VpcEndpoint
2026-05-01,2026-06-01,False,1.7701599624,AmazonCloudWatch,DashboardHour
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,DeleteDashboards
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,GetDashboard
2026-05-01,2026-06-01,False,0.00054,AmazonCloudWatch,GetMetricData
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,GetMetricStatistics
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,HourlyStorageMetering
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,ListMetrics
2026-05-01,2026-06-01,False,0.7334678481,AmazonCloudWatch,MetricStorage
2026-05-01,2026-06-01,False,0.0580645152,AmazonCloudWatch,MetricStorage:AWS/CloudWatchLogs
2026-05-01,2026-06-01,False,1.083870984,AmazonCloudWatch,MetricStorage:AWS/EC2
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,PutDashboard
2026-05-01,2026-06-01,False,75.5112650336,AmazonCloudWatch,PutLogEvents
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,PutMetricData
2026-05-01,2026-06-01,False,2.7629256853,AmazonCloudWatch,Unknown
2026-05-01,2026-06-01,False,0.0,CloudWatch Events,Invocation
2026-05-01,2026-06-01,False,0.0,Tax,NoOperation
2026-05-01,2026-06-01,False,0.0,Tax,CognitoUserPoolsM2MTokenOp
2026-05-01,2026-06-01,False,0.0,Tax,CostDataStorage
2026-05-01,2026-06-01,False,0.0,Tax,CreateDBInstance:0014
2026-05-01,2026-06-01,False,0.0,Tax,CreateDBInstance:0021
2026-05-01,2026-06-01,False,0.0,Tax,CreateFileSystem:Lustre
2026-05-01,2026-06-01,False,0.0,Tax,DashboardHour
2026-05-01,2026-06-01,False,0.0,Tax,LoadBalancing:Application
2026-05-01,2026-06-01,False,0.0,Tax,LoadBalancing:Network
2026-05-01,2026-06-01,False,0.0,Tax,NatGateway
2026-05-01,2026-06-01,False,0.0,Tax,PayPerRequestThroughput
2026-05-01,2026-06-01,False,0.0,Tax,PutLogEvents
2026-05-01,2026-06-01,False,0.0,Tax,RunInstances
2026-05-01,2026-06-01,False,0.0,Tax,RunInstances:SV080
2026-05-01,2026-06-01,False,0.0,Tax,VpcEndpoint
2026-06-01,2026-06-14,True,0.0,AWS CloudFormation,ProcessResourceHandlers
2026-06-01,2026-06-14,True,88.479571,AWS CloudTrail,None
2026-06-01,2026-06-14,True,1.2544126667,AWS Cost Explorer,CostDataStorage
2026-06-01,2026-06-14,True,198.5,AWS Cost Explorer,GetCostAndUsage
2026-06-01,2026-06-14,True,0.01,AWS Cost Explorer,GetCostForecast
2026-06-01,2026-06-14,True,0.04,AWS Cost Explorer,GetDimensionValues
2026-06-01,2026-06-14,True,0.01,AWS Cost Explorer,GetReservationPurchaseRecs
2026-06-01,2026-06-14,True,0.01,AWS Cost Explorer,GetSavingsPlansCoverage
2026-06-01,2026-06-14,True,0.01,AWS Cost Explorer,GetSavingsPlansPurchaseRecs
2026-06-01,2026-06-14,True,0.0,AWS Glue,Request
2026-06-01,2026-06-14,True,0.002406,AWS Key Management Service,CreateGrant
2026-06-01,2026-06-14,True,1.7319444583,AWS Key Management Service,CurrentKeys
2026-06-01,2026-06-14,True,1.741236,AWS Key Management Service,Decrypt
2026-06-01,2026-06-14,True,0.002082,AWS Key Management Service,DescribeKey
2026-06-01,2026-06-14,True,0.011976,AWS Key Management Service,GenerateDataKey
2026-06-01,2026-06-14,True,0.001203,AWS Key Management Service,GenerateDataKeyWithoutPlaintext
2026-06-01,2026-06-14,True,0.001119,AWS Key Management Service,GetKeyPolicy
2026-06-01,2026-06-14,True,0.00015,AWS Key Management Service,GetKeyRotationStatus
2026-06-01,2026-06-14,True,0.001029,AWS Key Management Service,ListAliases
2026-06-01,2026-06-14,True,0.000573,AWS Key Management Service,ListGrants
2026-06-01,2026-06-14,True,0.00378,AWS Key Management Service,ListKeys
2026-06-01,2026-06-14,True,0.000153,AWS Key Management Service,ListResourceTags
2026-06-01,2026-06-14,True,3.6479e-06,AWS Lambda,Invoke
2026-06-01,2026-06-14,True,3.5e-05,AWS Secrets Manager,CreateSecret
2026-06-01,2026-06-14,True,5e-06,AWS Secrets Manager,DeleteSecret
2026-06-01,2026-06-14,True,0.000385,AWS Secrets Manager,DescribeSecret
2026-06-01,2026-06-14,True,5e-06,AWS Secrets Manager,GetRandomPassword
2026-06-01,2026-06-14,True,0.00127,AWS Secrets Manager,GetResourcePolicy
2026-06-01,2026-06-14,True,0.008905,AWS Secrets Manager,GetSecretValue
2026-06-01,2026-06-14,True,0.00126,AWS Secrets Manager,ListSecretVersionIds
2026-06-01,2026-06-14,True,0.00993,AWS Secrets Manager,ListSecrets
2026-06-01,2026-06-14,True,2.5e-05,AWS Secrets Manager,PutSecretValue
2026-06-01,2026-06-14,True,3.4053138094,AWS Secrets Manager,SecretUsage
2026-06-01,2026-06-14,True,5e-05,AWS Secrets Manager,TagResource
2026-06-01,2026-06-14,True,1e-05,AWS Secrets Manager,UpdateSecret
2026-06-01,2026-06-14,True,51.4524704,AWS Security Hub,GuardDuty-CloudTrailEvents
2026-06-01,2026-06-14,True,32.55434292,AWS Security Hub,GuardDuty-S3DataEvents
2026-06-01,2026-06-14,True,0.5847461184,AWS Security Hub,GuardDuty-VPCFlowLogsDNSLogs
2026-06-01,2026-06-14,True,43.9134765472,AWS Security Hub,NoOperation
2026-06-01,2026-06-14,True,1.2350988,AWS Security Hub,aws-partition
2026-06-01,2026-06-14,True,0.0,AWS Service Catalog,SC-API-Call
2026-06-01,2026-06-14,True,9.465e-07,AWS Step Functions,Unknown
2026-06-01,2026-06-14,True,345.0288933945,AWS Support (Developer),NoOperation
2026-06-01,2026-06-14,True,0.8666666736,AWS WAF,RuleV2
2026-06-01,2026-06-14,True,2.166666684,AWS WAF,WebACLV2
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,Execution
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,GET
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,HEAD
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,Invalidations
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,OPTIONS
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,POST
2026-06-01,2026-06-14,True,0.0,Amazon Cognito,CognitoEssentialsOperation
2026-06-01,2026-06-14,True,0.0,Amazon Cognito,CognitoUserPoolsM2MAppClientOp
2026-06-01,2026-06-14,True,0.012222875,Amazon DynamoDB,PayPerRequestThroughput
2026-06-01,2026-06-14,True,4.997e-07,Amazon DynamoDB,StandardPitrBackupStorage
2026-06-01,2026-06-14,True,0.0,Amazon DynamoDB,StandardStorage
2026-06-01,2026-06-14,True,1.3919471009,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs
