time_start,time_end,estimated,amount_usd,operation
2026-05-01,2026-06-01,False,0.00242,ListSecretVersionIds
2026-05-01,2026-06-01,False,0.023035,ListSecrets
2026-05-01,2026-06-01,False,0.0025707424,ListStorageLensGroups
2026-05-01,2026-06-01,False,3.5099e-06,ListSubscriptions
2026-05-01,2026-06-01,False,1.619e-07,ListSubscriptionsByTopic
2026-05-01,2026-06-01,False,0.0051766016,ListTableBuckets
2026-05-01,2026-06-01,False,0.0,ListTagsForResource
2026-05-01,2026-06-01,False,1.018e-07,ListTopics
2026-05-01,2026-06-01,False,3.2412e-06,ListVaults
2026-05-01,2026-06-01,False,0.00011,ListVectorBuckets
2026-05-01,2026-06-01,False,0.006048073,LoadBalancing
2026-05-01,2026-06-01,False,4.3929e-06,LoadBalancing-PublicIP-In
2026-05-01,2026-06-01,False,9.46972e-05,LoadBalancing-PublicIP-Out
2026-05-01,2026-06-01,False,8.4629811674,LoadBalancing:Application
2026-05-01,2026-06-01,False,16.74,LoadBalancing:Network
2026-05-01,2026-06-01,False,0.0154192,MX
2026-05-01,2026-06-01,False,0.7334678481,MetricStorage
2026-05-01,2026-06-01,False,0.0580645152,MetricStorage:AWS/CloudWatchLogs
2026-05-01,2026-06-01,False,1.083870984,MetricStorage:AWS/EC2
2026-05-01,2026-06-01,False,1.24e-05,NAPTR
2026-05-01,2026-06-01,False,0.025024,NS
2026-05-01,2026-06-01,False,4e-07,NSEC
2026-05-01,2026-06-01,False,2e-06,NSEC3
2026-05-01,2026-06-01,False,5.6e-06,NSEC3PARA
2026-05-01,2026-06-01,False,798.7630567993,NatGateway
2026-05-01,2026-06-01,False,80.5876884438,NoOperation
2026-05-01,2026-06-01,False,32.533505,None
2026-05-01,2026-06-01,False,0.0003302167,Not Applicable
2026-05-01,2026-06-01,False,0.0005710545,ObjectTagCount
2026-05-01,2026-06-01,False,0.0040056,PTR
2026-05-01,2026-06-01,False,0.0380660625,PayPerRequestThroughput
2026-05-01,2026-06-01,False,0.0,ProcessResourceHandlers
2026-05-01,2026-06-01,False,12.2607024928,PublicIP-In
2026-05-01,2026-06-01,False,0.134522568,PublicIP-Out
2026-05-01,2026-06-01,False,0.0,Publish
2026-05-01,2026-06-01,False,0.0,PutDashboard
2026-05-01,2026-06-01,False,75.5112650336,PutLogEvents
2026-05-01,2026-06-01,False,0.0,PutMetricData
2026-05-01,2026-06-01,False,18.6376674159,PutObject
2026-05-01,2026-06-01,False,5e-05,PutSecretValue
2026-05-01,2026-06-01,False,0.0,REQUEST_CERTIFICATE
2026-05-01,2026-06-01,False,0.0415432422,ReadACL
2026-05-01,2026-06-01,False,0.0003513453,ReadAccelerate
2026-05-01,2026-06-01,False,0.0013131585,ReadAccountPublicAccessBlock
2026-05-01,2026-06-01,False,4.441e-07,ReadBucketAbac
2026-05-01,2026-06-01,False,4.137e-07,ReadBucketAnalytics
2026-05-01,2026-06-01,False,4.36316e-05,ReadBucketCors
2026-05-01,2026-06-01,False,8.867e-07,ReadBucketIntelligentTiering
2026-05-01,2026-06-01,False,0.0181967139,ReadBucketLifecycle
2026-05-01,2026-06-01,False,0.0084998701,ReadBucketObjectLockConfig
2026-05-01,2026-06-01,False,0.0185976166,ReadBucketOwnershipControls
2026-05-01,2026-06-01,False,0.0012149365,ReadBucketPolicy
2026-05-01,2026-06-01,False,0.0176859806,ReadBucketPolicyStatus
2026-05-01,2026-06-01,False,0.01873428,ReadBucketPublicAccessBlock
2026-05-01,2026-06-01,False,0.0181469737,ReadBucketReplication
2026-05-01,2026-06-01,False,0.0189017137,ReadBucketServerSideEncryption
2026-05-01,2026-06-01,False,0.008437499,ReadBucketWebsite
2026-05-01,2026-06-01,False,0.0183206396,ReadCostAllocation
2026-05-01,2026-06-01,False,0.0190562589,ReadLocation
2026-05-01,2026-06-01,False,0.0187024148,ReadLogProps
2026-05-01,2026-06-01,False,0.0138178009,ReadNotificationProps
2026-05-01,2026-06-01,False,2.12e-05,ReadObjectAttributes
2026-05-01,2026-06-01,False,0.0012186037,ReadObjectTagging
2026-05-01,2026-06-01,False,0.0176278159,ReadRequestPaymentProps
2026-05-01,2026-06-01,False,0.0187735232,ReadVersioningProps
2026-05-01,2026-06-01,False,0.0,Request
2026-05-01,2026-06-01,False,1.999999968,RuleV2
2026-05-01,2026-06-01,False,2728.7777689441,RunInstances
2026-05-01,2026-06-01,False,8488.6435247265,RunInstances:SV080
2026-05-01,2026-06-01,False,0.0,SC-API-Call
2026-05-01,2026-06-01,False,0.0085672,SOA
2026-05-01,2026-06-01,False,4.48e-05,SPF
2026-05-01,2026-06-01,False,0.0036668,SRV
2026-05-01,2026-06-01,False,1.6e-06,SSHFP
2026-05-01,2026-06-01,False,3.2e-05,SVCB
2026-05-01,2026-06-01,False,0.0,ScheduleKeyDeletion
2026-05-01,2026-06-01,False,6.0070803036,SecretUsage
2026-05-01,2026-06-01,False,0.000285,Sign
2026-05-01,2026-06-01,False,1.1564e-06,StandardPitrBackupStorage
2026-05-01,2026-06-01,False,3467.4937814182,StandardStorage
2026-05-01,2026-06-01,False,7.24317e-05,Storage
2026-05-01,2026-06-01,False,0.0,Subscribe
2026-05-01,2026-06-01,False,2.5061e-06,SubscriptionConfirmation
2026-05-01,2026-06-01,False,1.12e-05,TLSA
2026-05-01,2026-06-01,False,0.0186364,TXT
2026-05-01,2026-06-01,False,0.0373716792,TimedStorage-ByteHrs
2026-05-01,2026-06-01,False,5.72e-05,UNSUPPORTED
2026-05-01,2026-06-01,False,0.6666455514,USW2-TimedStorage-ByteHrs
2026-05-01,2026-06-01,False,2.7629279693,Unknown
2026-05-01,2026-06-01,False,0.0,Unsubscribe
2026-05-01,2026-06-01,False,5e-06,UpdateSecret
2026-05-01,2026-06-01,False,45.5321176028,UploadPart
2026-05-01,2026-06-01,False,52.2550249524,VpcEndpoint
2026-05-01,2026-06-01,False,4.99999992,WebACLV2
2026-05-01,2026-06-01,False,5e-06,WriteACL
2026-05-01,2026-06-01,False,5e-06,WriteAccelerate
2026-05-01,2026-06-01,False,2e-05,WriteBucketLifecycle
2026-05-01,2026-06-01,False,3.5e-05,WriteBucketOwnershipControls
2026-05-01,2026-06-01,False,0.00017,WriteBucketPolicy
2026-05-01,2026-06-01,False,7.5e-05,WriteBucketPublicAccessBlock
2026-05-01,2026-06-01,False,2.5e-05,WriteBucketServerSideEncryption
2026-05-01,2026-06-01,False,6.54e-05,WriteCostAllocation
2026-05-01,2026-06-01,False,5e-06,WriteLogProps
2026-05-01,2026-06-01,False,0.00037,WriteNotificationProps
2026-05-01,2026-06-01,False,0.00057,WriteObjectTagging
2026-05-01,2026-06-01,False,2e-05,WriteVersioningProps
2026-05-01,2026-06-01,False,0.0,active
2026-05-01,2026-06-01,False,2.70221616,aws-partition
2026-05-01,2026-06-01,False,8.349e-07,downloadLayer
2026-05-01,2026-06-01,False,1.7443435764,none
2026-06-01,2026-06-14,True,345.0288933945,NoOperation
2026-06-01,2026-06-14,True,0.0695608,A
2026-06-01,2026-06-14,True,0.0265092,AAAA
2026-06-01,2026-06-14,True,0.0001436,ANY
2026-06-01,2026-06-14,True,1.58351674,AllocateAddressVPC
2026-06-01,2026-06-14,True,34.92290139,AssociateAddressVPC
2026-06-01,2026-06-14,True,0.001896,CAA
2026-06-01,2026-06-14,True,0.0050548,CNAME
2026-06-01,2026-06-14,True,0.0,CognitoEssentialsOperation
2026-06-01,2026-06-14,True,0.0,CognitoUserPoolsM2MAppClientOp
2026-06-01,2026-06-14,True,0.0610723946,CompleteMultipartUpload
2026-06-01,2026-06-14,True,0.3919727133,CopyObject
2026-06-01,2026-06-14,True,11.9191046603,CopyPart
2026-06-01,2026-06-14,True,1.2544126667,CostDataStorage
2026-06-01,2026-06-14,True,5e-06,CreateBucket
2026-06-01,2026-06-14,True,70.5938878163,CreateDBInstance:0014
2026-06-01,2026-06-14,True,1843.4964624598,CreateDBInstance:0021
2026-06-01,2026-06-14,True,805.5502898008,CreateFileSystem:Lustre
2026-06-01,2026-06-14,True,0.002406,CreateGrant
2026-06-01,2026-06-14,True,3.5e-05,CreateSecret
2026-06-01,2026-06-14,True,3.5560615401,CreateSnapshot
2026-06-01,2026-06-14,True,0.0,CreateTopic
2026-06-01,2026-06-14,True,191.6278747028,CreateVolume-Gp3
2026-06-01,2026-06-14,True,1.7319444583,CurrentKeys
2026-06-01,2026-06-14,True,4.64e-05,DNAME
2026-06-01,2026-06-14,True,0.0126332,DNSKEY
2026-06-01,2026-06-14,True,4.8e-06,DS
2026-06-01,2026-06-14,True,0.0,DashboardHour
2026-06-01,2026-06-14,True,1.741236,Decrypt
2026-06-01,2026-06-14,True,0.0,DeleteDashboards
2026-06-01,2026-06-14,True,5e-06,DeleteSecret
2026-06-01,2026-06-14,True,0.0,DeleteTopic
2026-06-01,2026-06-14,True,0.002082,DescribeKey
2026-06-01,2026-06-14,True,0.000385,DescribeSecret
2026-06-01,2026-06-14,True,0.0,Execution
2026-06-01,2026-06-14,True,23.1340503581,FargateTask
2026-06-01,2026-06-14,True,0.0,GET
2026-06-01,2026-06-14,True,0.0,GeneralPurposeBuckets
2026-06-01,2026-06-14,True,0.011976,GenerateDataKey
2026-06-01,2026-06-14,True,0.001203,GenerateDataKeyWithoutPlaintext
2026-06-01,2026-06-14,True,0.00018,GetAG
2026-06-01,2026-06-14,True,198.5,GetCostAndUsage
2026-06-01,2026-06-14,True,0.01,GetCostForecast
2026-06-01,2026-06-14,True,0.0,GetDashboard
2026-06-01,2026-06-14,True,0.0,GetDataProtectionPolicy
2026-06-01,2026-06-14,True,0.04,GetDimensionValues
2026-06-01,2026-06-14,True,0.001119,GetKeyPolicy
2026-06-01,2026-06-14,True,0.00015,GetKeyRotationStatus
2026-06-01,2026-06-14,True,5.2e-06,GetLensConfiguration
2026-06-01,2026-06-14,True,5.2e-06,GetLensConfigurationTagging
2026-06-01,2026-06-14,True,0.00032,GetMetricData
2026-06-01,2026-06-14,True,0.0,GetMetricStatistics
2026-06-01,2026-06-14,True,52.4674511267,GetObject
2026-06-01,2026-06-14,True,5e-06,GetRandomPassword
2026-06-01,2026-06-14,True,0.01,GetReservationPurchaseRecs
2026-06-01,2026-06-14,True,0.00127,GetResourcePolicy
2026-06-01,2026-06-14,True,0.01,GetSavingsPlansCoverage
2026-06-01,2026-06-14,True,0.01,GetSavingsPlansPurchaseRecs
2026-06-01,2026-06-14,True,0.008905,GetSecretValue
2026-06-01,2026-06-14,True,0.0,GetTopicAttributes
2026-06-01,2026-06-14,True,51.4524704,GuardDuty-CloudTrailEvents
2026-06-01,2026-06-14,True,32.55434292,GuardDuty-S3DataEvents
2026-06-01,2026-06-14,True,0.5847461184,GuardDuty-VPCFlowLogsDNSLogs
2026-06-01,2026-06-14,True,0.0,HEAD
2026-06-01,2026-06-14,True,2e-06,HINFO
2026-06-01,2026-06-14,True,0.0014876,HTTPS
2026-06-01,2026-06-14,True,0.0240605544,HeadBucket
2026-06-01,2026-06-14,True,23.806318936,HeadObject
2026-06-01,2026-06-14,True,12.7,HostedZone
2026-06-01,2026-06-14,True,0.0,Hourly
2026-06-01,2026-06-14,True,0.0433001327,HourlyStorageMetering
2026-06-01,2026-06-14,True,0.0616504436,InitiateMultipartUpload
2026-06-01,2026-06-14,True,0.1104057384,InterZone-In
2026-06-01,2026-06-14,True,0.0341965467,InterZone-Out
2026-06-01,2026-06-14,True,0.0,Invalidations
2026-06-01,2026-06-14,True,0.0,Invocation
2026-06-01,2026-06-14,True,3.6479e-06,Invoke
2026-06-01,2026-06-14,True,0.0,List
2026-06-01,2026-06-14,True,0.00126,ListAGGrants
2026-06-01,2026-06-14,True,0.00114,ListAGLocations
2026-06-01,2026-06-14,True,0.00114,ListAGs
2026-06-01,2026-06-14,True,1.1869e-06,ListAccessPoints
2026-06-01,2026-06-14,True,0.001029,ListAliases
2026-06-01,2026-06-14,True,0.2630815745,ListAllMyBuckets
2026-06-01,2026-06-14,True,0.0009222,ListAllMyDirectoryBuckets
2026-06-01,2026-06-14,True,28.3693224832,ListBucket
2026-06-01,2026-06-14,True,8.5e-05,ListBucketVersions
2026-06-01,2026-06-14,True,0.000573,ListGrants
2026-06-01,2026-06-14,True,0.00378,ListKeys
2026-06-01,2026-06-14,True,0.0010550009,ListLensConfigurations
2026-06-01,2026-06-14,True,0.000325,ListMRAPs
2026-06-01,2026-06-14,True,0.0,ListMetrics
2026-06-01,2026-06-14,True,5.74e-05,ListMultipartUploads
2026-06-01,2026-06-14,True,0.000153,ListResourceTags
2026-06-01,2026-06-14,True,0.00126,ListSecretVersionIds
2026-06-01,2026-06-14,True,0.00993,ListSecrets
2026-06-01,2026-06-14,True,0.0010453024,ListStorageLensGroups
2026-06-01,2026-06-14,True,1.008e-06,ListSubscriptions
2026-06-01,2026-06-14,True,0.0,ListSubscriptionsByTopic
2026-06-01,2026-06-14,True,7e-05,ListTableBuckets
2026-06-01,2026-06-14,True,0.0,ListTagsForResource
2026-06-01,2026-06-14,True,0.0,ListTopics
2026-06-01,2026-06-14,True,1.339e-06,ListVaults
2026-06-01,2026-06-14,True,0.0069720974,LoadBalancing
2026-06-01,2026-06-14,True,6.6774e-06,LoadBalancing-PublicIP-In
2026-06-01,2026-06-14,True,0.0001344295,LoadBalancing-PublicIP-Out
2026-06-01,2026-06-14,True,7.023353853,LoadBalancing:Application
2026-06-01,2026-06-14,True,7.02,LoadBalancing:Network
2026-06-01,2026-06-14,True,0.0100592,MX
2026-06-01,2026-06-14,True,0.0,MetricStorage
2026-06-01,2026-06-14,True,0.0,MetricStorage:AWS/CloudWatchLogs
2026-06-01,2026-06-14,True,0.0,MetricStorage:AWS/EC2
2026-06-01,2026-06-14,True,3.64e-05,NAPTR
2026-06-01,2026-06-14,True,0.0159416,NS
2026-06-01,2026-06-14,True,181.111563474,NatGateway
2026-06-01,2026-06-14,True,43.9134765472,NoOperation
2026-06-01,2026-06-14,True,88.479571,None
2026-06-01,2026-06-14,True,9.39935e-05,Not Applicable
2026-06-01,2026-06-14,True,0.0,OPTIONS
2026-06-01,2026-06-14,True,0.0003389326,ObjectTagCount
2026-06-01,2026-06-14,True,0.0,POST
2026-06-01,2026-06-14,True,0.0010684,PTR
2026-06-01,2026-06-14,True,0.012222875,PayPerRequestThroughput
2026-06-01,2026-06-14,True,0.0,ProcessResourceHandlers
2026-06-01,2026-06-14,True,4.7867979201,PublicIP-In
2026-06-01,2026-06-14,True,0.6183658127,PublicIP-Out
2026-06-01,2026-06-14,True,0.0,Publish
2026-06-01,2026-06-14,True,0.0,PutDashboard
2026-06-01,2026-06-14,True,88.2963108789,PutLogEvents
2026-06-01,2026-06-14,True,0.0,PutMetricData
2026-06-01,2026-06-14,True,13.7783500806,PutObject
2026-06-01,2026-06-14,True,2.5e-05,PutSecretValue
2026-06-01,2026-06-14,True,8e-07,RP
2026-06-01,2026-06-14,True,0.2270569262,ReadACL
2026-06-01,2026-06-14,True,0.0002568313,ReadAccelerate
2026-06-01,2026-06-14,True,0.0006037558,ReadAccountPublicAccessBlock
2026-06-01,2026-06-14,True,3.2e-06,ReadBucketCors
2026-06-01,2026-06-14,True,0.2056061394,ReadBucketLifecycle
2026-06-01,2026-06-14,True,0.1722772702,ReadBucketObjectLockConfig
2026-06-01,2026-06-14,True,0.2058070877,ReadBucketOwnershipControls
2026-06-01,2026-06-14,True,0.0005522544,ReadBucketPolicy
2026-06-01,2026-06-14,True,0.2056227534,ReadBucketPolicyStatus
2026-06-01,2026-06-14,True,0.2062026642,ReadBucketPublicAccessBlock
2026-06-01,2026-06-14,True,0.2059189627,ReadBucketReplication
2026-06-01,2026-06-14,True,0.2063409534,ReadBucketServerSideEncryption
2026-06-01,2026-06-14,True,0.1720320591,ReadBucketWebsite
2026-06-01,2026-06-14,True,0.2058501934,ReadCostAllocation
2026-06-01,2026-06-14,True,0.2045407554,ReadLocation
2026-06-01,2026-06-14,True,0.2060000951,ReadLogProps
2026-06-01,2026-06-14,True,0.0101494748,ReadNotificationProps
2026-06-01,2026-06-14,True,0.000516246,ReadObjectTagging
2026-06-01,2026-06-14,True,0.2055586315,ReadRequestPaymentProps
2026-06-01,2026-06-14,True,0.2059817292,ReadVersioningProps
2026-06-01,2026-06-14,True,0.0,Request
2026-06-01,2026-06-14,True,0.8666666736,RuleV2
2026-06-01,2026-06-14,True,1830.9134403543,RunInstances
2026-06-01,2026-06-14,True,3335.4362777818,RunInstances:SV080
2026-06-01,2026-06-14,True,0.0,SC-API-Call
2026-06-01,2026-06-14,True,0.0053336,SOA
2026-06-01,2026-06-14,True,2.84e-05,SPF
2026-06-01,2026-06-14,True,0.0018492,SRV
2026-06-01,2026-06-14,True,5.2e-06,SSHFP
2026-06-01,2026-06-14,True,1.72e-05,SVCB
2026-06-01,2026-06-14,True,3.4053138094,SecretUsage
2026-06-01,2026-06-14,True,4.997e-07,StandardPitrBackupStorage
2026-06-01,2026-06-14,True,2772.1284230077,StandardStorage
2026-06-01,2026-06-14,True,3.87575e-05,Storage
2026-06-01,2026-06-14,True,0.0,Subscribe
2026-06-01,2026-06-14,True,6.814e-07,SubscriptionConfirmation
2026-06-01,2026-06-14,True,2.4e-06,TLSA
2026-06-01,2026-06-14,True,0.0113432,TXT
2026-06-01,2026-06-14,True,5e-05,TagResource
2026-06-01,2026-06-14,True,1.3919471009,TimedStorage-ByteHrs
2026-06-01,2026-06-14,True,1.28e-05,UNSUPPORTED
2026-06-01,2026-06-14,True,0.5603952776,USW2-TimedStorage-ByteHrs
2026-06-01,2026-06-14,True,0.4025472511,Unknown
2026-06-01,2026-06-14,True,1e-05,UpdateSecret
2026-06-01,2026-06-14,True,5.109915,UploadPart
2026-06-01,2026-06-14,True,21.9118912595,VpcEndpoint
2026-06-01,2026-06-14,True,2.166666684,WebACLV2
2026-06-01,2026-06-14,True,0.0001601163,WriteBucketPolicy
2026-06-01,2026-06-14,True,5e-06,WriteBucketPublicAccessBlock
2026-06-01,2026-06-14,True,5e-06,WriteBucketServerSideEncryption
2026-06-01,2026-06-14,True,2.5e-05,WriteNotificationProps
2026-06-01,2026-06-14,True,0.0,active
2026-06-01,2026-06-14,True,1.2350988,aws-partition
2026-06-01,2026-06-14,True,0.0,downloadLayer
2026-06-01,2026-06-14,True,0.1427805114,none
