export_status	cluster	owner	analysis_id	fsx_path	expected_s3_uri	immediate_entry_count	s3_prefix_exists	s3_sample_object_count	s3_sample_total_bytes	s3_sample_is_truncated	mtime_utc	s3_latest_last_modified_utc	has_dayoa_checkout	has_snakemake_state	has_day_cmd_log	tmux_match	process_match
not_exported	dyecX4	ubuntu	pg_ultima_hg003_30x_pangenome_concordance_20260609T194248Z	/fsx/analysis_results/ubuntu/pg_ultima_hg003_30x_pangenome_concordance_20260609T194248Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/pg_ultima_hg003_30x_pangenome_concordance_20260609T194248Z/	1	False	0	0	False	2026-06-09T19:43:20+00:00		True	True	True	False	False
not_exported	dyecX4	ubuntu	pg_ultima_hg003_30x_pangenome_multiqc_kitchensink_20260610T093038Z	/fsx/analysis_results/ubuntu/pg_ultima_hg003_30x_pangenome_multiqc_kitchensink_20260610T093038Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/pg_ultima_hg003_30x_pangenome_multiqc_kitchensink_20260610T093038Z/	1	False	0	0	False	2026-06-10T09:32:01+00:00		True	True	True	False	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T143947Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T143947Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T143947Z_dryrun/	1	False	0	0	False	2026-06-12T14:48:23+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T151036Z	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T151036Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T151036Z/	1	False	0	0	False	2026-06-12T15:23:11+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T151036Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T151036Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T151036Z_dryrun/	1	False	0	0	False	2026-06-12T15:19:41+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T161300Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T161300Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T161300Z_dryrun/	1	False	0	0	False	2026-06-12T16:13:37+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T162900Z	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T162900Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T162900Z/	1	False	0	0	False	2026-06-12T16:26:09+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T162900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T162900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T162900Z_dryrun/	1	False	0	0	False	2026-06-12T16:23:01+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T164300Z	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T164300Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T164300Z/	1	False	0	0	False	2026-06-12T16:46:18+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T164300Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T164300Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T164300Z_dryrun/	1	False	0	0	False	2026-06-12T16:43:19+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T170300Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T170300Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T170300Z_dryrun/	1	False	0	0	False	2026-06-12T17:02:56+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T170500Z	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T170500Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T170500Z/	1	False	0	0	False	2026-06-12T17:05:07+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T174900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T174900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T174900Z_dryrun/	1	False	0	0	False	2026-06-12T17:48:29+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T175000Z	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T175000Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T175000Z/	1	False	0	0	False	2026-06-12T17:50:22+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T184900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T184900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T184900Z_dryrun/	1	False	0	0	False	2026-06-12T18:53:39+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_hiomr_kitchensink_20260612T185650Z	/fsx/analysis_results/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T185650Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_hiomr_kitchensink_20260612T185650Z/	1	False	0	0	False	2026-06-12T18:57:12+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T143947Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T143947Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T143947Z/	1	False	0	0	False	2026-06-12T14:55:11+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T143947Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T143947Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T143947Z_dryrun/	1	False	0	0	False	2026-06-12T14:46:09+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T155445Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T155445Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T155445Z/	1	False	0	0	False	2026-06-12T15:58:23+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T155445Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T155445Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T155445Z_dryrun/	1	False	0	0	False	2026-06-12T15:55:38+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T162900Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T162900Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T162900Z/	1	False	0	0	False	2026-06-12T16:25:25+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T162900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T162900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T162900Z_dryrun/	1	False	0	0	False	2026-06-12T16:22:17+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T181312Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T181312Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T181312Z_dryrun/	1	False	0	0	False	2026-06-12T18:13:34+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_hg38_solo_20260612T181511Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T181511Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_hg38_solo_20260612T181511Z/	1	False	0	0	False	2026-06-12T18:15:32+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_current_20260612T143947Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T143947Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T143947Z/	1	False	0	0	False	2026-06-12T14:50:47+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_current_20260612T143947Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T143947Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T143947Z_dryrun/	1	False	0	0	False	2026-06-12T14:43:16+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_current_20260612T162900Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T162900Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T162900Z/	1	False	0	0	False	2026-06-12T16:24:41+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_current_20260612T162900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T162900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_current_20260612T162900Z_dryrun/	1	False	0	0	False	2026-06-12T16:21:32+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T143947Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T143947Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T143947Z/	1	False	0	0	False	2026-06-12T14:53:35+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T143947Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T143947Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T143947Z_dryrun/	1	False	0	0	False	2026-06-12T14:45:11+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T151036Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T151036Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T151036Z/	1	False	0	0	False	2026-06-12T15:16:31+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T151036Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T151036Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T151036Z_dryrun/	1	False	0	0	False	2026-06-12T15:13:46+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T153016Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T153016Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T153016Z/	1	False	0	0	False	2026-06-12T15:34:20+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T153016Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T153016Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T153016Z_dryrun/	1	False	0	0	False	2026-06-12T15:30:49+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T162900Z	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T162900Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T162900Z/	1	False	0	0	False	2026-06-12T16:25:03+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ilmn30x_pangenome_prior_20260612T162900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T162900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ilmn30x_pangenome_prior_20260612T162900Z_dryrun/	1	False	0	0	False	2026-06-12T16:21:55+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ont5x_hg38b_solo_20260612T143947Z	/fsx/analysis_results/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T143947Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T143947Z/	1	False	0	0	False	2026-06-12T14:58:53+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ont5x_hg38b_solo_20260612T143947Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T143947Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T143947Z_dryrun/	1	False	0	0	False	2026-06-12T14:47:28+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ont5x_hg38b_solo_20260612T155445Z	/fsx/analysis_results/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T155445Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T155445Z/	1	False	0	0	False	2026-06-12T15:58:23+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ont5x_hg38b_solo_20260612T155445Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T155445Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T155445Z_dryrun/	1	False	0	0	False	2026-06-12T15:56:25+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ont5x_hg38b_solo_20260612T162900Z	/fsx/analysis_results/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T162900Z	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T162900Z/	1	False	0	0	False	2026-06-12T16:25:47+00:00		True	True	True	True	False
not_exported	dyecX4	ubuntu	sentup_hg003_ont5x_hg38b_solo_20260612T162900Z_dryrun	/fsx/analysis_results/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T162900Z_dryrun	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/sentup_hg003_ont5x_hg38b_solo_20260612T162900Z_dryrun/	1	False	0	0	False	2026-06-12T16:22:39+00:00		True	True	True	True	False
