experiment	analysis_root	relative_path	bytes	mtime_epoch	sha256
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-56db7xrgpanwkk/STRC/HG002-56db7xrgpanwkk.STRC.done	33	1786837706	de12494929617b5cc57839367dc26941e31fde95640eaf13b497d699d327765e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-56db7xrgpanwkk/STRC/HG002-56db7xrgpanwkk.STRC.result.vcf.gz	7375	1786837706	ffc566a866f9e39604add4abf538517a5f6c471bbe805d7835e99ca454aaef9f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-56db7xrgpanwkk/STRC/HG002-56db7xrgpanwkk.STRC.result.vcf.gz.tbi	179	1786837706	a653d00820a1dc2060087b2ce6c35e132dfa844fb77a3e6ae59a200103834e17
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-56db7xrgpanwkk/STRC/HG002-56db7xrgpanwkk.STRC.yaml	2167	1786837706	affc35ced7472fa990049c022e59cdb9d98215ac9ed59048d588f66f3753289b
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/prepared/smn12/HG002-56db7xrgpanwkk.smn12.normalized.json	2300	1786800489	f7534a94488d9847be4bc9390b54093d51324178c18201e266ec2c612bee4c25
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-56db7xrgpanwkk/queries/longreadsv/truvari/summary.json	920	1786837037	e8ce933c1838cc6c3565dbd5e4751e3a001c6c46f42c10b565f239a217a26b52
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-56db7xrgpanwkk/queries/sniffles2/truvari/summary.json	735	1786782394	61559ea76fd7f0b5727eeceaee3e6a4b90aafedfcb323fed654501df62059dbb
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-56db7xrgpanwkk/queries/tagged_trussv/truvari/summary.json	923	1786838270	0fe937423ce948fea7c604aa6e1583a3ed1f8fd6ba48b0e526c081ac010521a0
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-56db7xrgpanwkk/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-56db7xrgpanwkk/queries/tiddit/truvari/summary.json	700	1786837404	35b6a3c61321ace84a9ec11f3c2f82811a231989fe860a2a81a34b8ec5e199e7
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentdhiomr2lr/na/alignqc/mosdepth/HG002-5r2pnnjbw114ye.sentdhiomr2lr.na.mosdepth.summary.txt	11432	1786781986	733730eed7954db992c25340dd7c1d7778c351b688e4e656770410302fee219a
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentdhiomr2rsr/na/alignqc/mosdepth/HG002-5r2pnnjbw114ye.sentdhiomr2rsr.na.mosdepth.summary.txt	14815	1786800529	80a2d32c2c75a10c206cb462caa942a64e5fec734b4e2d153fa2df572ac5f977
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentdhiomr2sr/smd/htd/smn12/HG002-5r2pnnjbw114ye.sentdhiomr2sr.smd.smn12.summary.json	1030	1786782465	8c5b2ca68c78ab7858524a78cb6515f1c45d52d01f507910c97fea8adb2f41c2
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentdhiomr2sr/smd/htd/smn12/HG002-5r2pnnjbw114ye.sentdhiomr2sr.smd.smn12.summary.tsv	261	1786782460	2a8510a351ae59829147e005eb7a18166ea00d2975a986445c760ceadf85bc9a
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/concordance/_giabHC/snv_HG002-5r2pnnjbw114ye_giabHC_concordance.mqc.tsv	3725	1786837711	6d822c0f341ea6f8150e36f44d54cb9af71268320662c460c97e8e58cbe818cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CFH/HG002-5r2pnnjbw114ye.CFH.done	32	1786800588	4b57c569722f4f390d00b1f5d2d3dfab090236f1ca3f4f6bb76d514a3106153f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CFH/HG002-5r2pnnjbw114ye.CFH.result.vcf.gz	4424	1786800588	b20ee4da914567d080a323efee411d3f9ce387c3954910288099b75c12ecfbc2
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CFH/HG002-5r2pnnjbw114ye.CFH.result.vcf.gz.tbi	318	1786800588	78acb5705e060642776fed1b49f7c519a53ef3088cd5f27e938a86c050b121f3
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CFH/HG002-5r2pnnjbw114ye.CFH.yaml	1918	1786800588	65abf7309f0766202fbb355af746e249e3d9b9656c3ce759f0f0a5cd6eee000f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP11B1/HG002-5r2pnnjbw114ye.CYP11B1.done	36	1786800531	f7af4438026327204db5f578af844b26675f26676bd704658b58a37b8a98a5c8
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP11B1/HG002-5r2pnnjbw114ye.CYP11B1.result.vcf.gz	2980	1786800531	ccc45d1df4be4409b0271a5c5a25ad82f516fe4e20b308fbb83a1d2cacc67130
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP11B1/HG002-5r2pnnjbw114ye.CYP11B1.result.vcf.gz.tbi	72	1786800531	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP11B1/HG002-5r2pnnjbw114ye.CYP11B1.yaml	1608	1786800531	d3c0c57edfc100ed2b1b77d48fd34886c77a85ccb47c627b1acb4153ab6e1ac3
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2A6/HG002-5r2pnnjbw114ye.CYP2A6.done	35	1786800499	a7ed310d4a4e99a32a77f8236ab1287f7b8f9ba6176e8ebe44697e87b1ccbd60
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2A6/HG002-5r2pnnjbw114ye.CYP2A6.result.vcf.gz	2978	1786800499	d01f82f2b2995ef6cf15d4cc9f36412688fb65a5f116cb10d54e816cda648214
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2A6/HG002-5r2pnnjbw114ye.CYP2A6.result.vcf.gz.tbi	72	1786800499	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2A6/HG002-5r2pnnjbw114ye.CYP2A6.yaml	2296	1786800499	6efb8dab4f11684a7b2f7f1631cd4be5e18661c727d203f9dd1ceb839389ce62
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2B6/HG002-5r2pnnjbw114ye.CYP2B6.done	35	1786800545	58e20a66984cc5991d6ed656069d27564352d5d6008209ea130ca7f4c32f6e0e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2B6/HG002-5r2pnnjbw114ye.CYP2B6.result.vcf.gz	2913	1786800545	82091d71f73b62e9e24fa05390daee8738bd33b1148f1f1f70ed54038c9fa073
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2B6/HG002-5r2pnnjbw114ye.CYP2B6.result.vcf.gz.tbi	72	1786800545	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2B6/HG002-5r2pnnjbw114ye.CYP2B6.yaml	2523	1786800545	e5f2a3914a07335868392ef18bab7ee73a645e0f7a8be4d2d853fb6c00e0f479
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2D6/HG002-5r2pnnjbw114ye.CYP2D6.done	35	1786800491	d51c395add49b6233820d2e9b502cfcd5d3702938b2d4031aab3ffcc40efefe4
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2D6/HG002-5r2pnnjbw114ye.CYP2D6.result.vcf.gz	2980	1786800491	ff727a155fa362df10155547df024e85e075a3d6ce173a3d9e10333488c6c5f2
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2D6/HG002-5r2pnnjbw114ye.CYP2D6.result.vcf.gz.tbi	72	1786800491	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/CYP2D6/HG002-5r2pnnjbw114ye.CYP2D6.yaml	1863	1786800491	a6839cf267319baa4ead5377006538d46cd5a1dee47e40a37449194dce717207
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/GBA/HG002-5r2pnnjbw114ye.GBA.done	32	1786800614	499c5876e9829a58834f6df72d3f63df3805a009b7ec8552a620c15326f3dfcb
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/GBA/HG002-5r2pnnjbw114ye.GBA.result.vcf.gz	2976	1786800614	ca449f33299a25404f67facf3fdeab8350a84785d01ffd3a31163c31a2779a7e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/GBA/HG002-5r2pnnjbw114ye.GBA.result.vcf.gz.tbi	72	1786800614	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/GBA/HG002-5r2pnnjbw114ye.GBA.yaml	1703	1786800614	efd91cbf68010b2e036f2fb2c9bba2a276507aa9afe78d2451ab11c30e40877a
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/HBA/HG002-5r2pnnjbw114ye.HBA.done	32	1786800548	f9a18f4250abed23e04ba76a88571bf89bd9f23d7c3798cfbb4dff0f5b9cbd38
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/HBA/HG002-5r2pnnjbw114ye.HBA.result.vcf.gz	2971	1786800548	2b232ba823ecfbc8896864a31d8d0d2b1c71b412e7b5a7d40f264f36396b5a4e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/HBA/HG002-5r2pnnjbw114ye.HBA.result.vcf.gz.tbi	72	1786800548	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/HBA/HG002-5r2pnnjbw114ye.HBA.yaml	1873	1786800548	f9a8c180b41fea87c562b95df7fd2ff8fff7b4b4d413aa914e50ae88fed4daaa
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/IKBKG/HG002-5r2pnnjbw114ye.IKBKG.done	34	1786800572	4b0b47d77d3c497e6222e449353a893841f9b0cb5dcba24db9ae1be66788a834
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/IKBKG/HG002-5r2pnnjbw114ye.IKBKG.yaml	1900	1786800572	c05f763f34e4d37be1d763cfadc3d7e895c8c63f1cbb275e9141aa82850c4479
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/LPA/HG002-5r2pnnjbw114ye.LPA.done	32	1786800490	4137cd03d2a1259175faabedcb649bf48b795a3dbc8fb9d0aaf83cdb03cd6283
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/LPA/HG002-5r2pnnjbw114ye.LPA.yaml	2002	1786800490	56b841c8db15ff32181a74da9d7cc22481600fc7a910eda562b3b6a5a0b28b6d
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/NCF1/HG002-5r2pnnjbw114ye.NCF1.done	33	1786800587	eb362f1ff3853eb0775350fa48a7035faa1989910ca2cdcaa79ec0a2d2cc3313
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/NCF1/HG002-5r2pnnjbw114ye.NCF1.result.vcf.gz	3068	1786800587	02e1b081d027430dd31d3394c38d727029fb3d29585194d0dd5dac2d131c857c
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/NCF1/HG002-5r2pnnjbw114ye.NCF1.result.vcf.gz.tbi	174	1786800587	218311f66ef0113345be8395fccd3c5b1e18eeaea7fb97cde2aa391d444ab6ec
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/NCF1/HG002-5r2pnnjbw114ye.NCF1.yaml	1579	1786800587	38b6fdb6599e146603c981afd2ca96ae6a27d4eeb91958245576a2238e546aa2
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/OTOA/HG002-5r2pnnjbw114ye.OTOA.done	33	1786800491	68c1d38708f1ca06116a1136a9b11b083a99a423f816fe01ba6684bb3b50dde9
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/OTOA/HG002-5r2pnnjbw114ye.OTOA.result.vcf.gz	3143	1786800491	f9ab57b9ddb423c5c5c88f1ca94413002007a158c8690f4f7a127ec8e8ab994f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/OTOA/HG002-5r2pnnjbw114ye.OTOA.result.vcf.gz.tbi	151	1786800491	763eb95b5ec81bcf3bc08cc80cadc4d4e55b8b9c91db98bf559ae14df93d9a2b
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/OTOA/HG002-5r2pnnjbw114ye.OTOA.yaml	2223	1786800491	7440d682b8ac7ecb2408ce872aef9195769dedf2dfaf3f5c2bc4aedfa2960b21
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/PMS2/HG002-5r2pnnjbw114ye.PMS2.done	33	1786800503	2c0a7829ef37e6333ff9e20f3fbc245fa799e6f45625d3e33721bf4ac3c76e12
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/PMS2/HG002-5r2pnnjbw114ye.PMS2.result.vcf.gz	2974	1786800503	1a6b44d414d8b97997989c58dfa0effd2f587f2512074cf99f12e692b2134e92
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/PMS2/HG002-5r2pnnjbw114ye.PMS2.result.vcf.gz.tbi	72	1786800503	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/PMS2/HG002-5r2pnnjbw114ye.PMS2.yaml	1698	1786800503	c2f7209718ac9580421e433936df052b6e810992e932aa236ef2423f00ea7d5d
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RCCX/HG002-5r2pnnjbw114ye.RCCX.done	33	1786800734	def97efc51b14388fbe01e607b6969eec2976ff117c5ecacb4d0a465fa973e82
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RCCX/HG002-5r2pnnjbw114ye.RCCX.result.vcf.gz	3634	1786800734	9f2677c75f99108900407719f6a2b6d5121da0e1e4563f59710d553de0977a94
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RCCX/HG002-5r2pnnjbw114ye.RCCX.result.vcf.gz.tbi	143	1786800734	60f32ff2013db38fc04cb252ff7cf67099e7d29e23ec907a70755394123b2201
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RCCX/HG002-5r2pnnjbw114ye.RCCX.yaml	2970	1786800734	4e52bcb53b96cc68fb44abca15956da86f08cc6b8f29f42ea0edadcbfa52f192
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RH/HG002-5r2pnnjbw114ye.RH.done	31	1786800491	8b0e22de9f2c56973affe66793ef5c1490b73110b109cf73352d1b26422c6fca
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RH/HG002-5r2pnnjbw114ye.RH.result.vcf.gz	2976	1786800491	6b2ee40de6a7d80dbb7cbd43fba21c2ded02b0b198cb3ffb38a9fb81a8f0caf6
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RH/HG002-5r2pnnjbw114ye.RH.result.vcf.gz.tbi	72	1786800491	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
