experiment	analysis_root	category	relative_path	bytes	mtime_epoch	sha256	local_path	local_sha256	local_sha256_match
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-core.bench.tsv	495	1787064537	a29a5dd96c307682d30bac501fc3ea116ff7c66419a59106b13940991f07dcba	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-1.bench.tsv	476	1787064826	00dd598caec9e6904d6674f8a2043ce4ed2d85a697c278dda3eac542e1c14ac6	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-10.bench.tsv	474	1787064813	b9bb8953852042826e408db11744928f2f6426a62e742e3450e9a9be42ab52a3	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-11.bench.tsv	475	1787064802	0744333c24346cf922acf7dab6067ad6f832c63a8caa1de94d2b6241575a9749	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-12.bench.tsv	475	1787064730	97cb3545204b9aca414d8bc904328b628d7f5bca5bc2049accc07f8aebdc5ae2	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-13.bench.tsv	475	1787064741	2184358805800c4d3aaee74bb35f70c55f39caf38feaeac25431181dfbbcaae1	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-14.bench.tsv	475	1787064679	6b51b066188471f0fad40f4b259e5887acc7f7262d8862db00acd7d162b5c072	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-15.bench.tsv	475	1787064663	8c029137f9400c022b4dd3d66008eb56816382a3631661d17eedbbab153bade3	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-16.bench.tsv	474	1787064743	8da03fb391a7d37353bc7e6081c2da57cd0478bca313753bcdf8b6dcb056bdb3	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-17.bench.tsv	475	1787064717	4aa10e9b1d7dd32e8804427a1428f1c6639dcc608bb70bb16106dc94a956abdb	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-18.bench.tsv	474	1787064690	7d63aeef425812870d86ecd9c8451ae47f8bdc237ba98eebd82ab71f6a09d50e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-19.bench.tsv	474	1787064717	82076ac9bb7b298655210cd0ad317bc24c09089d62f59faaa18df363aa5327c3	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-2.bench.tsv	474	1787064950	eed2faec5822a327c3b3289caf4f95f86848df1d910b97de9ffc5820adde5ec0	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-20.bench.tsv	474	1787064701	a3cc34d9f2c71ec35e3e6148e0f28e184e308a44494faec937985918d2bbb054	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-21.bench.tsv	473	1787064655	c4c227e0d80b78a6a771ceda8f5c028fb3a08786fc730e5cd47e5b22252d4b84	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-22.bench.tsv	473	1787064632	bb203e70b4aa7ef74498214f7bc0be1a4247e6f4d932c2f8bc94fd47b2d30743	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-23.bench.tsv	475	1787064679	aa9eeb2bb7023c85c03a34fc495e5cd964ba448086f674470ccb26b8f556af26	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-24.bench.tsv	464	1787064631	c08702b04c890cb003fcbcb0142160f60b916221147b55f73b401ec4e33b8645	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-25.bench.tsv	464	1787064595	8a81423730095f27600ece44e8c321277d58ae9a1d69b6a84630d1b227e1f3a9	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-3.bench.tsv	476	1787064862	cb88cb782b40cc41a3582d0da3c2e1a2a7c7369c424001b8c42d7abaf31691f7	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-4.bench.tsv	477	1787064827	da747ad7c634b6d1f7a957b2f070bf550b71692b7f5e6054b3fc0ed4ffbf8a6e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-5.bench.tsv	475	1787064814	9d4e0f95c630ad4a1292896727bc1b3a3258692222586d560f7672ac446698f4	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-6.bench.tsv	475	1787064851	75015f194c6b1997591827143d9aac1695ba3616b738a0609c77d4a1978d6926	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-7.bench.tsv	476	1787064779	e33be514a42de643742539fa4fd28b2358d1057804c3f44edcf7bc95218353ee	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-8.bench.tsv	474	1787064741	233f352c60fdac0ab790080b88961b672afc0f9844854de97e1a5ccb953ba283	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-finalize-9.bench.tsv	475	1787064701	7168635cfbd887f13b8dff204208bb48b5257ccc0cf001cef11a5ffd62924520	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.hybrid-cli172i-gather.bench.tsv	478	1787065289	8f85508d0c7589cc6cbc6387ecd5bf15f45923faa4da57c252cf7b538ee8f5f9	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.inflection-analytical-ancillary.bench.tsv	469	1787064596	cd9b16aa44570ff49e99d6ab0d36b6de229bc699a124d1b466cdd7e7aa54c777	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.inflection-analytical.prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live.bench.tsv	493	1787066697	3e246723b0b8b722296b2439501a3a60c283775cac03f6433000137bc9bb67cc	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.inflection-multiqc-stage.bench.tsv	460	1787065755	1acf0e67d1c04dadb69b4f445385e43626adf028731f3571dd0bda9bc15e8643	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.inflection-multiqc.bench.tsv	473	1787065794	c8fe92a0f97d7af4226a3d62fe4232becabe9dd996f8d78f7446742b36e0bf19	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.mito.bench.tsv	477	1787059873	084e32bb0d2f385c8980958378b64399f16ff5aa9e9beaded36f6063acb98932	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.normalize-smn12.bench.tsv	443	1787059873	31e50fe2cae7cfa52d670a43944e24138d1a0fb0756ff98c6c6bbe83e06f99d1	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.roh_upd.bench.tsv	478	1787065918	5c1af892bebc8a056bd55b03775f71fcad52ef9e535252c7ffd434e15877cfa6	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.rsr-publish.bench.tsv	451	1787064595	2fcc12596abf572c142d9548f0696637a14786944c237f915b5e2094a9a960b4	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.scope.bench.tsv	447	1787057760	b63557c73ed82bfe7089a9e90ce843d7f034d3e637aa13197047f7c3bd31dbfc	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.CFH.bench.tsv	492	1787061232	42464c2a2ad641750e8b6b0a365327d5032c08ff71b3fbfb7c2ddc17c514fccf	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.CYP11B1.bench.tsv	489	1787061231	1ed2f35d4ce48ae404c0e86ff38b26e28553a6d8d58bfc7cf4c14ad755fef7e2	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.CYP2A6.bench.tsv	483	1787061230	4c05a2f472b4e04946d30811ae806bba644c6d872807a7533fd8dd84c7398d6b	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.CYP2B6.bench.tsv	485	1787061231	be8ac7917c68693eb0865c256b80fdc05cf3214ba3f9aeaf7f57fa8ec0f7eeda	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.CYP2D6.bench.tsv	484	1787061554	f58acb0a7f3d4ddbd26531a812bda12545a8e346b756e3c87fa061b0b2a856c9	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.GBA.bench.tsv	491	1787061556	2bca818f0268a9f9bbc50e133d0378098e8ded545438726f2b56ebb2fe356e51	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.HBA.bench.tsv	485	1787061558	1e691c1cc83c7ffbb9a6e9f04fe8d9b9f252b046ee6945e1c628931c0c4466a2	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.IKBKG.bench.tsv	488	1787061554	0afaf515f3a05e587908ce04579459e5992bf144847f0096b6cc3116451cffa4	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.LPA.bench.tsv	484	1787061229	3be167440523db6aa9f5d935f248c330b9b7292367881ff8a1457f8b4dde7b19	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.NCF1.bench.tsv	488	1787061555	c14771c36c9091977da9a40c59fa46a7efc7e45bdee6dd746505b2f7b273127e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.OTOA.bench.tsv	485	1787061554	860f9b8960c6b2c2adc3fa99415d0e9ee58cc8cfa4dd2b25e490c6e120e4d884	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.PMS2.bench.tsv	486	1787061555	aa5eeae2edca6c9c046910b0b65eb674fec00c2f3655c078b67c70ce8b23bf12	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.RCCX.bench.tsv	493	1787061555	a62767d15d2349e6b801c26d9ef23abd85c44a79dce2cb3c1b41994c9fb3e4a9	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.RH.bench.tsv	492	1787061558	a83372c1affbd2c1249fee06c3124035bd240783dda40fb366eb1c0896953ee4	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.SBDS.bench.tsv	484	1787061556	3c2f75c51b3d5725a1212fe97e3fd1ba1344ed1c8f1b851c280128c19271d0a6	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.SMN1.bench.tsv	488	1787061556	b88c71dabcf53e124fe3b8a3cda7c4a5a8a20a5f57a184d32d9e98bfd5c5f108	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.segdup.STRC.bench.tsv	488	1787061832	24b17e0976b20e443249263bbf13a23c20d9cb1d1a71ba78eae76695a6c329f5	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-longreadsv-normalize.bench.tsv	472	1787064595	51a7b093dcbd79d62123d4b88eba537349a4942d63883c665f39061e0093e715	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-sniffles2-normalize.bench.tsv	472	1787058403	4201884c75c4cd7acf0fbd72e5275b79359b959d974d0fe90fc127727416ffcc	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-tag-cnv.bench.tsv	471	1787064839	637dca4f99f8d78cda1f69b9b5607a3de3cf7e5912d63a7d68d175c759869f56	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-tag-sv.bench.tsv	473	1787064789	47e71d4bc7319032ddbe000055ce59d6758276e7c88916c521513dda7fd95456	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-tiddit-normalize.bench.tsv	469	1787061229	78a76df63eda7b57b95abd143533cdcd1c6976eeba0d5997ed69891bd00b842c	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-tiddit-repair.bench.tsv	466	1787060854	7f2b89fc9e981cfdc4ac96f453fb9d42eab2ad2539ed1a498421a591b26c9c06	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-69qtwf5v9wjrh3/benchmarks/HG002-69qtwf5v9wjrh3.sentdhiomr2.slim-trussv.bench.tsv	474	1787064646	9940ff7ce0f8b8b9d7a6fbefee87968dcf53c0570019055fe2a1e781281303ce	NA (successful S3 export extract)	NA	export_receipt_task_success
