lane	output_class	shard	path	bytes	gib	undetermined
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/NA20208-a_S40_L001_R2_001.fastq.gz	837514498	0.779996159	false
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/NA20241-a_S37_L001_R1_001.fastq.gz	760222680	0.708012544	false
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/NA20241-a_S37_L001_R2_001.fastq.gz	776679058	0.723338740	false
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/NTC_S41_L001_R1_001.fastq.gz	75900	0.000070687	false
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/NTC_S41_L001_R2_001.fastq.gz	115259	0.000107343	false
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/Undetermined_S0_L001_R1_001.fastq.gz	7771712745	7.237971523	true
L001	tile	0004_tiles0295-0392	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0004_tiles0295-0392/Undetermined_S0_L001_R2_001.fastq.gz	7566202686	7.046575366	true
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL1-a_S22_L001_R1_001.fastq.gz	703917095	0.655573881	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL1-a_S22_L001_R2_001.fastq.gz	722156878	0.672561003	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL1-b_S23_L001_R1_001.fastq.gz	699648876	0.651598793	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL1-b_S23_L001_R2_001.fastq.gz	717610256	0.668326631	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL2-a_S24_L001_R1_001.fastq.gz	773262082	0.720156433	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL2-a_S24_L001_R2_001.fastq.gz	783046355	0.729268747	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL2-b_S25_L001_R1_001.fastq.gz	735313390	0.684813960	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL2-b_S25_L001_R2_001.fastq.gz	759714353	0.707539127	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL3-a_S26_L001_R1_001.fastq.gz	777371381	0.723983516	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL3-a_S26_L001_R2_001.fastq.gz	794349179	0.739795323	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL3-b_S27_L001_R1_001.fastq.gz	774194119	0.721024460	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL3-b_S27_L001_R2_001.fastq.gz	793701351	0.739191986	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL4-a_S28_L001_R1_001.fastq.gz	702341337	0.654106342	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL4-a_S28_L001_R2_001.fastq.gz	710918457	0.662094408	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL5-a_S29_L001_R1_001.fastq.gz	717604334	0.668321116	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL5-a_S29_L001_R2_001.fastq.gz	735597760	0.685078800	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL6-a_S30_L001_R1_001.fastq.gz	812518202	0.756716544	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL6-a_S30_L001_R2_001.fastq.gz	826538980	0.769774411	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL7-a_S31_L001_R1_001.fastq.gz	625186581	0.582250376	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL7-a_S31_L001_R2_001.fastq.gz	635577532	0.591927703	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL8-a_S32_L001_R1_001.fastq.gz	579884157	0.540059206	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL8-a_S32_L001_R2_001.fastq.gz	594871956	0.554017682	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL9-a_S33_L001_R1_001.fastq.gz	889634070	0.828536293	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/BUCCAL9-a_S33_L001_R2_001.fastq.gz	906704247	0.844434134	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG001-a_S1_L001_R1_001.fastq.gz	643414049	0.599226029	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG001-a_S1_L001_R2_001.fastq.gz	673425960	0.627176799	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG001-b_S2_L001_R1_001.fastq.gz	645650840	0.601309203	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG001-b_S2_L001_R2_001.fastq.gz	668598460	0.622680839	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG001-c_S3_L001_R1_001.fastq.gz	756179195	0.704246755	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG001-c_S3_L001_R2_001.fastq.gz	785135715	0.731214616	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG002-a_S4_L001_R1_001.fastq.gz	864647067	0.805265333	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG002-a_S4_L001_R2_001.fastq.gz	898494383	0.836788102	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG002-b_S5_L001_R1_001.fastq.gz	807505430	0.752048036	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG002-b_S5_L001_R2_001.fastq.gz	833305603	0.776076320	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG002-c_S6_L001_R1_001.fastq.gz	715649842	0.666500853	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG002-c_S6_L001_R2_001.fastq.gz	745955070	0.694724796	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG003-a_S7_L001_R1_001.fastq.gz	728986746	0.678921813	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG003-a_S7_L001_R2_001.fastq.gz	761541784	0.709241055	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG003-b_S8_L001_R1_001.fastq.gz	733163125	0.682811369	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG003-b_S8_L001_R2_001.fastq.gz	764320990	0.711829392	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG003-c_S9_L001_R1_001.fastq.gz	782867169	0.729101867	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG003-c_S9_L001_R2_001.fastq.gz	805671071	0.750339656	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG004-a_S10_L001_R1_001.fastq.gz	777678874	0.724269891	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG004-a_S10_L001_R2_001.fastq.gz	805810086	0.750469124	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG004-b_S11_L001_R1_001.fastq.gz	754829586	0.702989833	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG004-b_S11_L001_R2_001.fastq.gz	778724127	0.725243359	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG004-c_S12_L001_R1_001.fastq.gz	692809143	0.645228795	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG004-c_S12_L001_R2_001.fastq.gz	724086683	0.674358274	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG005-a_S13_L001_R1_001.fastq.gz	785597184	0.731644392	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG005-a_S13_L001_R2_001.fastq.gz	809895791	0.754274233	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG005-b_S14_L001_R1_001.fastq.gz	644522071	0.600257955	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG005-b_S14_L001_R2_001.fastq.gz	668389084	0.622485843	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG005-c_S15_L001_R1_001.fastq.gz	667648703	0.621796309	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG005-c_S15_L001_R2_001.fastq.gz	693508235	0.645879875	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG006-a_S16_L001_R1_001.fastq.gz	714281529	0.665226513	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG006-a_S16_L001_R2_001.fastq.gz	746097927	0.694857842	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG006-b_S17_L001_R1_001.fastq.gz	663605906	0.618031161	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG006-b_S17_L001_R2_001.fastq.gz	688536508	0.641249593	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG006-c_S18_L001_R1_001.fastq.gz	707983299	0.659360829	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG006-c_S18_L001_R2_001.fastq.gz	737155065	0.686529153	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG007-a_S19_L001_R1_001.fastq.gz	643708477	0.599500236	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG007-a_S19_L001_R2_001.fastq.gz	666719932	0.620931324	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG007-b_S20_L001_R1_001.fastq.gz	605204967	0.563641048	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG007-b_S20_L001_R2_001.fastq.gz	633185416	0.589699872	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG007-c_S21_L001_R1_001.fastq.gz	707870005	0.659255316	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/HG007-c_S21_L001_R2_001.fastq.gz	733225794	0.682869734	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA05115-a_S34_L001_R1_001.fastq.gz	916817287	0.853852636	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA05115-a_S34_L001_R2_001.fastq.gz	944047707	0.879212941	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA05212-a_S38_L001_R1_001.fastq.gz	785313297	0.731380002	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA05212-a_S38_L001_R2_001.fastq.gz	815467981	0.759463740	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA07439-a_S36_L001_R1_001.fastq.gz	737354842	0.686715210	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA07439-a_S36_L001_R2_001.fastq.gz	770564099	0.717643741	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA09216-a_S35_L001_R1_001.fastq.gz	686924096	0.639747918	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA09216-a_S35_L001_R2_001.fastq.gz	702234909	0.654007223	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA15849-a_S39_L001_R1_001.fastq.gz	761693802	0.709382633	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA15849-a_S39_L001_R2_001.fastq.gz	781756023	0.728067032	false
L001	tile	0005_tiles0393-0490	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L001/0005_tiles0393-0490/NA20208-a_S40_L001_R1_001.fastq.gz	819613898	0.763324926	false
