time_start,time_end,estimated,amount_usd,resource_id,service,classification
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,17.282388,i-0358e83667c2a2c16,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.8544525,i-037261ecc8335ce95,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.0817250718,i-037fc4e52dcdaaf73,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.1540939768,i-03853c6a000117ef0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.4875625141,i-0389c3703ec8dc8a3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.168519,i-0389f64816b79883e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,14.9518562847,i-038f55bcffe88a6e3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.400507,i-03a18e25cdadc5bd7,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.2296315,i-03b30262d2d8ddc8d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.0606424431,i-03c6d520cedc9a4c7,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.9926422641,i-03ddc5f9fe196d96d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,35.9221884676,i-03dfc111870ce5fd0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.3387842108,i-0419fe62b4d3eb422,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,22.2293690296,i-041d51efd72351624,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,12.0801341198,i-04423cc92a14a2430,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.2134795,i-04553b0be510ca0ce,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,18.8266379704,i-047e7cd61da87fa6c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.3431213544,i-04915a55059b73854,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.7569425936,i-0497f9a341fbc246c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,14.5671486352,i-04b82b496e3ef93e3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,36.6975340162,i-04b9f454fc13fdb56,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9612302388,i-04c28f045e1cc53ad,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.9419340136,i-04c71be2ce982fad5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.1249060826,i-04d3a8c6aae87f818,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.7868086916,i-04dfa6ab09b193d00,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.6890738752,i-04e30b19aa2f7d375,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.8462183088,i-04f54a13d3fc3a6a8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.8143254064,i-04f77ad5bfb42c800,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.0759809273,i-04fa26dde7c011b41,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.0454578972,i-04fd1aff0dfc334f3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.0929468608,i-0508dc424801276f0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.2237318834,i-0514be50d808eb561,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0004152683,i-051c2e0e351777aa3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,23.7630546064,i-052b8efb06f2e7a5c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.4610519546,i-052ea3319c9d55673,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.3729917088,i-05394b802415af947,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.3132420792,i-055875c4d7e194d4d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.2437057444,i-057c813e48cc3df00,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.4811840742,i-058aa9e30992d7e63,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.6418840724,i-058e3f654767b1f24,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,22.0726857818,i-058ef46381af02e8c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,11.0773967077,i-0591c9fe589f28fc0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,25.4018304521,i-05b2743c3c3fffa93,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.4699054392,i-05b89999bcd2ae20c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,12.69704,i-05c5754d54704e0e1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0320091418,i-05d02df10ad351d76,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.6846226812,i-05d41a3ef4bdea79b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.5548961366,i-05d7f729f4df51970,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,8.0082140105,i-05de16a24310099c5,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.4690409878,i-05f997113eed54151,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,4.0571287696,i-0602eb480554745af,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0303618806,i-060901a537d58d98c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,31.76884375,i-060a11a2ecc986d63,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.3850689258,i-061bc37155755d208,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,19.1563745065,i-061df83bfd0b2b3ff,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,82.1701640112,i-06448da2f38d9bf92,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.1912466456,i-06512f3f69dc59fce,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.681724,i-065af222a2523ee1d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.2192148492,i-068f3aad2bedb9fa6,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.7786693188,i-0699922fdff19b027,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.5508759373,i-06b9fa2bded2eccc9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0774451817,i-06bc1da635a7006a8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,77.8412308797,i-06bd2e4fc1dea06c1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.6880265936,i-06e6b3e40616b1e0e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.1373205888,i-06f273ba35ab95167,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9727551418,i-0707102c13df9b00a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.0817250718,i-071743ffad7550edf,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.8265181568,i-071dff9448bb7aa63,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.6595472392,i-072b902b48498b537,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.3479643228,i-0755a674c5c15db88,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,13.7955029935,i-079b5f72994bd45ae,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,8.6307270624,i-07a79d01157216cf8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.0692794864,i-07ac55694afd18fc4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,29.6145990222,i-07cfd2f559f0adb3f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9727551418,i-07d11ec93a7f4aa05,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.9860785727,i-07d813b36c694cbf8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,8.0074416307,i-07df3a933e4839f52,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,11.9145911931,i-07e07bd023d808183,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0846069317,i-07ecd5be4345b7791,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,30.1288150333,i-07f2b834a99bc90bb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.6890738752,i-07f9c6234bc106132,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.0540723994,i-07ff99b08211bdb0e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.753458487,i-081af24537716b6f2,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.107018,i-08209d81faf226533,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9993980148,i-08262fcedd852559b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,83.2544564291,i-082b8d1897d26223b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,21.7515709408,i-0836efaea24589d6a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,31.6799550162,i-0858d13f71189bcd9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.3536155152,i-08690be489a31d380,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.2116781194,i-087ae4af0028be6d7,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.042188411,i-087f52c706aa136ec,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.6284149151,i-088258cd2deb36096,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.5258364291,i-0883f59842f09704f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9084384112,i-0897d56824486a7da,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.5785412973,i-08d684ba275cef1d9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.3564635112,i-08dab4fd90820351a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.3943409856,i-08db555a15a033866,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.5184097944,i-08df8af6aa99f4794,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,8.4290818752,i-08e0e5f1b38f20c27,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,32.2098052604,i-08fe57718c9d574d7,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,21.1781157818,i-09051b42a3f03c344,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.5234327608,i-090dad9714eb40f32,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.2195447849,i-09126000eb19643b0,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.2100599888,i-091efdeb02fc8c229,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,24.1725549684,i-092d558005a6cdaeb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,77.9358533609,i-0932c40fbcba8c311,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.7527304935,i-093a0522958e2ee95,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.4715468581,i-093f0287d7e6f8d71,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.5700245141,i-093f863138e9a7d0d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.2332285,i-0941f547acb1ef311,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,8.93673625,i-0942f403e1177308f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.60688546,i-094ed2f6234f6f004,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.776123224,i-095c73ef76ceb3f96,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.250523,i-09631700469df5a0f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.5310859577,i-09631a957fd620be9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,5.9072417568,i-0985c959f73f20eae,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.3244066281,i-098e953558fb4d0cb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.9238544546,i-09aed8b8140c35bc7,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0596329352,i-09bf235b157b81b6b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.6948637359,i-09d74ad3ebf600f1e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.7695447608,i-09d7a3547e7220b05,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.3547537556,i-09e50c1ed62a8c6b6,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.2681862706,i-09e740f47efe52ab9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.7618292912,i-09efb26f527701080,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.4992,i-09f66b3f11ea42c60,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,18.4778430148,i-09f6df655ed9300af,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,21.6563292912,i-09f75f2b128be7738,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,6.1568992435,i-0a1dc19ea2e9536d8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.4814718672,i-0a2a7951ac827b5c5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,9.4154576931,i-0a561927f28f9d8fc,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.219592372,i-0a70e6af119b993f3,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.7363370144,i-0a72f6a143f20a881,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.1282096909,i-0a81dc341a64d99d5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.3757019546,i-0a8df7601ec11411c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.7481157088,i-0a98b29692567c244,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,17.4656215,i-0a9f15e6d3221bb12,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0715010144,i-0a9f8366b7655713c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,21.2205492912,i-0ab222e42777d5a46,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.2496,i-0ab7116abc8229a16,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.7565995636,i-0ababae960a7c5555,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.9530919888,i-0ae9d7e8571fea062,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,12.6415187129,i-0aef856ff77cefa50,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.4121632256,i-0afc8801b9be86b73,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.3158014557,i-0b0dfa6eb7e33d22f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,4.4556697388,i-0b1168ab0f92421be,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,21.4029811423,i-0b14a72210653f8a2,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,38.32936,i-0b1616dc4079f2665,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9612302388,i-0b2aea25ca30d644c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,78.6505706109,i-0b3a8cc0e48ba1f40,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.0198809546,i-0b61165925b7da03d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,8.0082472122,i-0b6713cc15f74d360,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.6863307892,i-0b6d455830ce30ace,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,3.3155099292,i-0b7718bdcddc5d761,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.9643637088,i-0b7d0c1b28905366e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.6157549564,i-0b912117d3a3767e4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.1505025,i-0b951647d68581b5f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.3761677892,i-0ba1977ea6b99c632,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,38.0041074792,i-0ba42599d16332712,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.5564370065,i-0bb152357deebebd5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.0749778577,i-0bb7d8e6c8a36b9d1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,33.9196690222,i-0be3e58b4de151ef8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,22.0710278454,i-0be74254bd4233857,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,10.8721882556,i-0bfc3ee3c42e72609,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.0332558835,i-0c0aba11560597f2f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.2496,i-0c0d07d66b039cebe,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,2.9942547088,i-0c42d5a7ab8289ada,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,17.8887910254,i-0c5e5e71c902eed29,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.4522424768,i-0c6e501a7b4b6d701,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,12.5415179935,i-0c76387ef253af814,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,7.6880265936,i-0c7743ad48bde3a26,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,22.6260366782,i-0c7843d191483cfe4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,22.1843415,i-0c82cee0243913a11,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.7540522056,i-0c9ec2a5a17ac1b1a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,36.8082995648,i-0ca12eb1063341966,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.1275346166,i-0ca338fe043bb3fd5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.089637,i-0ca6726595c08f211,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,22.8217241064,i-0cb4ca02fe45c952d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,1.5785412973,i-0cc4ab1fffc7e3e0a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-17T00:00:00Z,2026-06-18T00:00:00Z,True,0.2496,i-0cc9dcb0db2f9d205,Amazon Elastic Compute Cloud - Compute,terrarium
