time_start,time_end,estimated,amount_usd,service,usage_type
2026-03-21,2026-04-01,False,0.0,Amazon Simple Storage Service,USW2-CloudFront-Out-Bytes
2026-03-21,2026-04-01,False,0.0,Amazon Simple Storage Service,USW2-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,Amazon Simple Storage Service,USW2-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.199935,Amazon Simple Storage Service,USW2-Requests-Tier1
2026-03-21,2026-04-01,False,0.0963556,Amazon Simple Storage Service,USW2-Requests-Tier2
2026-03-21,2026-04-01,False,0.00099,Amazon Simple Storage Service,USW2-Requests-Tier8
2026-03-21,2026-04-01,False,0.00011,Amazon Simple Storage Service,USW2-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0001040204,Amazon Simple Storage Service,USW2-TagStorage-TagHrs
2026-03-21,2026-04-01,False,309.1917463105,Amazon Simple Storage Service,USW2-TimedStorage-ByteHrs
2026-03-21,2026-04-01,False,3.7473423781,Amazon Simple Storage Service,USW2-USE1-AWS-Out-Bytes
2026-03-21,2026-04-01,False,2.64,Amazon Virtual Private Cloud,APS3-PublicIPv4:InUseAddress
2026-03-21,2026-04-01,False,2.64,Amazon Virtual Private Cloud,EUC1-PublicIPv4:InUseAddress
2026-03-21,2026-04-01,False,0.000477775,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress
2026-03-21,2026-04-01,False,4.84894305,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress
2026-03-21,2026-04-01,False,0.00644724,Amazon Virtual Private Cloud,USW2-PublicIPv4:IdleAddress
2026-03-21,2026-04-01,False,14.728095835,Amazon Virtual Private Cloud,USW2-PublicIPv4:InUseAddress
2026-03-21,2026-04-01,False,0.007171013,Amazon Virtual Private Cloud,USW2-VpcEndpoint-Bytes
2026-03-21,2026-04-01,False,18.13,Amazon Virtual Private Cloud,USW2-VpcEndpoint-Hours
2026-03-21,2026-04-01,False,0.032101254,AmazonCloudWatch,CW:AlarmMonitorUsage
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,CW:Requests
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,DashboardsUsageHour-Basic
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USE1-TimedStorage-ByteHrs
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USE1-VendedLog-Bytes
2026-03-21,2026-04-01,False,0.6610663019,AmazonCloudWatch,USW2-CW:AlarmMonitorUsage
2026-03-21,2026-04-01,False,0.2057571656,AmazonCloudWatch,USW2-CW:CompositeAlarmMonitorUsage
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USW2-CW:MetricMonitorUsage
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USW2-CW:Requests
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USW2-DataProcessing-Bytes
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USW2-TimedStorage-ByteHrs
2026-03-21,2026-04-01,False,0.0,AmazonCloudWatch,USW2-VendedLog-Bytes
2026-03-21,2026-04-01,False,0.0,CloudWatch Events,USW2-ScheduledInvocation
2026-03-21,2026-04-01,False,0.0,Tax,USW2-SpotUsage:m7i.48xlarge
2026-03-21,2026-04-01,False,0.0,Tax,USW2-SpotUsage:r7i.metal-48xl
2026-04-01,2026-05-01,False,0.0,AWS Certificate Manager,USE1-IssuePublicCertificateDomain
2026-04-01,2026-05-01,False,0.0,AWS Certificate Manager,USW2-IssuePublicCertificateDomain
2026-04-01,2026-05-01,False,0.0,AWS CloudFormation,USE1-Resource-Operation-Count
2026-04-01,2026-05-01,False,0.0,AWS CloudFormation,USW2-Resource-Operation-Count
2026-04-01,2026-05-01,False,0.9391166236,AWS Cost Explorer,USE1-CostDataStorage
2026-04-01,2026-05-01,False,0.0,AWS Glue,AFS1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APE1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APN1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APN2-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APN3-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APS1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APS2-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APS3-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APS4-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,APS5-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,CAN1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,EU-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,EUC1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,EUN1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,EUW2-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,EUW3-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,SAE1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,USE1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,USE2-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,USW1-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Glue,USW2-Catalog-Request
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,af-south-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-east-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-northeast-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-northeast-2-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-northeast-3-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-south-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-south-2-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-southeast-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-southeast-2-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ap-southeast-3-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ca-central-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,eu-central-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,eu-north-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,eu-west-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,eu-west-2-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,eu-west-3-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,sa-east-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,us-east-1-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,us-east-2-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,us-west-1-KMS-Requests
2026-04-01,2026-05-01,False,3.000000024,AWS Key Management Service,us-west-2-KMS-Keys
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,us-west-2-KMS-Requests
2026-04-01,2026-05-01,False,0.0,AWS Lambda,USW2-Lambda-GB-Second
2026-04-01,2026-05-01,False,0.0,AWS Lambda,USW2-Request
2026-04-01,2026-05-01,False,0.0,AWS Lambda,USW2-USE1-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.3567e-06,AWS Lambda,USW2-USE1-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.00025,AWS Secrets Manager,AFS1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00025,AWS Secrets Manager,APE1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,APN1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,APN2-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,APN3-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,APS1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,APS2-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,APS3-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00025,AWS Secrets Manager,APS4-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00025,AWS Secrets Manager,APS5-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,CAN1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,EU-AWSSecretsManager-APIRequests
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,EUC1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,EUN1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,EUW2-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,EUW3-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,SAE1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,1.3970637003,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets
2026-04-01,2026-05-01,False,0.002445,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.001045,AWS Secrets Manager,USE2-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.00104,AWS Secrets Manager,USW1-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,3.0103323305,AWS Secrets Manager,USW2-AWSSecretsManager-Secrets
2026-04-01,2026-05-01,False,0.008795,AWS Secrets Manager,USW2-AWSSecretsManagerAPIRequest
2026-04-01,2026-05-01,False,0.654265,AWS Security Hub,AFS1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,AFS1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.6902016,AWS Security Hub,APE1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APE1-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APE1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.61805096,AWS Security Hub,APN1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APN1-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,APN1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APN1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.6023562,AWS Security Hub,APN2-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APN2-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,APN2-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APN2-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.65322,AWS Security Hub,APN3-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APN3-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,APN3-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APN3-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.6023194,AWS Security Hub,APS1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,APS1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APS1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.602347,AWS Security Hub,APS2-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,APS2-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APS2-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5871184,AWS Security Hub,APS3-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,APS3-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APS3-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.6002954,AWS Security Hub,APS4-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APS4-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5730472,AWS Security Hub,APS5-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,APS5-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.6020296,AWS Security Hub,CAN1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,CAN1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,CAN1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5761624,AWS Security Hub,EU-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,EU-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,EU-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.6145508,AWS Security Hub,EUC1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,EUC1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,EUC1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5496414,AWS Security Hub,EUN1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,EUN1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,EUN1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5761624,AWS Security Hub,EUW2-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,EUW2-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,EUW2-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5760656,AWS Security Hub,EUW3-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,EUW3-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,EUW3-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,1.90715256,AWS Security Hub,Global-MonitoredIAMRole
2026-04-01,2026-05-01,False,0.37603008,AWS Security Hub,Global-MonitoredIAMUser
2026-04-01,2026-05-01,False,0.91574,AWS Security Hub,SAE1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,SAE1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,SAE1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.714744,AWS Security Hub,USE1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.0258609406,AWS Security Hub,USE1-LogsAnalyzedBytes
2026-04-01,2026-05-01,False,4.5780957,AWS Security Hub,USE1-MonitoredEC2
2026-04-01,2026-05-01,False,0.31248,AWS Security Hub,USE1-MonitoredFunction
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,USE1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.529336,AWS Security Hub,USE2-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,USE2-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,USE2-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.5746576,AWS Security Hub,USW1-EventsAnalyzed
2026-04-01,2026-05-01,False,0.96,AWS Security Hub,USW1-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,USW1-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,6.655968,AWS Security Hub,USW2-EventsAnalyzed
2026-04-01,2026-05-01,False,5.7545171031,AWS Security Hub,USW2-LogsAnalyzedBytes
2026-04-01,2026-05-01,False,11.80752,AWS Security Hub,USW2-MonitoredContainerImage
2026-04-01,2026-05-01,False,21.6352782,AWS Security Hub,USW2-MonitoredEC2
2026-04-01,2026-05-01,False,3.624768,AWS Security Hub,USW2-MonitoredFunction
2026-04-01,2026-05-01,False,4.32,AWS Security Hub,USW2-MonitoredFunctionCode
2026-04-01,2026-05-01,False,2.896,AWS Security Hub,USW2-PaidComplianceCheck
2026-04-01,2026-05-01,False,0.0,AWS Security Hub,USW2-SecurityHubProduct:FreeFindingsIngestion
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,AFS1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APE1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APN1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APN2-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APN3-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APS1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APS2-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APS3-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APS4-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,APS5-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,CAN1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,EU-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,EUC1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,EUN1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,EUW2-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,EUW3-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,SAE1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,USE1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,USE2-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,USW1-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,USW2-SC-API-Calls
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,AFS1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,6.75e-08,AWS Step Functions,AFS1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APE1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.25e-08,AWS Step Functions,APE1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APN1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.768e-07,AWS Step Functions,APN1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APN2-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.56e-07,AWS Step Functions,APN2-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APN3-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.768e-07,AWS Step Functions,APN3-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APS1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.768e-07,AWS Step Functions,APS1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APS2-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.872e-07,AWS Step Functions,APS2-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APS3-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,1.664e-07,AWS Step Functions,APS3-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APS4-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.75e-08,AWS Step Functions,APS4-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,APS5-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4e-08,AWS Step Functions,APS5-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,CAN1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,CAN1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,DataTransfer-In-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,EU-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,EU-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,EUC1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,EUC1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,EUN1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,EUN1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,EUW2-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,EUW2-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,EUW3-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,EUW3-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,SAE1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,2.704e-07,AWS Step Functions,SAE1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,USE1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,USE1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,USE2-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,USE2-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,AWS Step Functions,USW1-USW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,4.16e-08,AWS Step Functions,USW1-USW2-AWS-Out-Bytes
2026-04-01,2026-05-01,False,261.0595463814,AWS Support (Developer),Dollar
2026-04-01,2026-05-01,False,2.000000016,AWS WAF,Global-RuleV2
2026-04-01,2026-05-01,False,5.00000004,AWS WAF,Global-WebACLV2
2026-04-01,2026-05-01,False,0.0040314,AWS WAF,USW2-RequestV2-Tier0
2026-04-01,2026-05-01,False,0.2906279699,AWS WAF,USW2-RuleV2
2026-04-01,2026-05-01,False,0.726569924,AWS WAF,USW2-WebACLV2
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,EU-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,1.282e-07,Amazon CloudFront,EU-DataTransfer-Out-OBytes
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,EU-Requests-HTTPS-Proxy
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,EU-Requests-Tier1
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,EU-Requests-Tier2-HTTPS
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,Invalidations
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,US-DataTransfer-Out-Bytes
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,US-Requests-Tier1
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,US-Requests-Tier2-HTTPS
2026-04-01,2026-05-01,False,0.0,Amazon Cognito,USE1-CUPM2MAppClientsFull
2026-04-01,2026-05-01,False,0.03375,Amazon Cognito,USE1-CUPM2MTokenRequestsFull
2026-04-01,2026-05-01,False,0.0,Amazon Cognito,USE1-CognitoEssentialsMAU
2026-04-01,2026-05-01,False,0.0,Amazon Cognito,USW2-CUPM2MAppClientsFull
2026-04-01,2026-05-01,False,0.108,Amazon Cognito,USW2-CUPM2MTokenRequestsFull
2026-04-01,2026-05-01,False,0.0,Amazon Cognito,USW2-CognitoEssentialsMAU
2026-04-01,2026-05-01,False,0.0243793125,Amazon DynamoDB,USW2-ReadRequestUnits
2026-04-01,2026-05-01,False,1.1521e-06,Amazon DynamoDB,USW2-TimedPITRStorage-ByteHrs
2026-04-01,2026-05-01,False,0.0,Amazon DynamoDB,USW2-TimedStorage-ByteHrs
2026-04-01,2026-05-01,False,0.0012675,Amazon DynamoDB,USW2-WriteRequestUnits
2026-04-01,2026-05-01,False,0.4761489983,Amazon EC2 Container Registry (ECR),USW2-TimedStorage-ByteHrs
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-AFS1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APE1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APN1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APN2-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APS1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APS2-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APS5-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APS8-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-APS9-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-CAN1-AWS-In-Bytes
2026-04-01,2026-05-01,False,5.827e-07,EC2 - Other,APS3-DataTransfer-Regional-Bytes
2026-04-01,2026-05-01,False,2.408471679,EC2 - Other,APS3-EBS:SnapshotUsage
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-ESC1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-EU-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-EUC1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-EUC2-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-EUN1-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-EUW2-AWS-In-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-EUW3-AWS-In-Bytes
2026-04-01,2026-05-01,False,3.2e-09,EC2 - Other,APS3-EUW3-AWS-Out-Bytes
2026-04-01,2026-05-01,False,0.0,EC2 - Other,APS3-ILC1-AWS-In-Bytes
2026-04-01,2026-05-01,False,5.67282e-05,EC2 - Other,APS3-NatGateway-Bytes
2026-04-01,2026-05-01,False,80.64,EC2 - Other,APS3-NatGateway-Hours
