Completed 27 Bytes/27 Bytes (177 Bytes/s) with 1 file(s) remaining
Completed 11.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.1 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.2 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.4 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.5 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.6 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.7 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 11.8 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 11.9 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.0 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.1 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.3 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.3 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.4 MiB/s) with 1 file(s) remaining  
Completed 12.2 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.3 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.3 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.3 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.2 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.3 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.4 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.5 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (229.1 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (229.0 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.6 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.9 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.7 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.8 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.6 MiB/s) with 1 file(s) remaining  
Completed 12.7 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.8 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 12.9 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.0 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.1 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.2 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (227.9 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.3 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.0 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.1 MiB/s) with 1 file(s) remaining  
Completed 13.4 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.5 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.4 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.3 MiB/s) with 1 file(s) remaining  
Completed 13.5 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.6 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.6 GiB/46.7 GiB (228.2 MiB/s) with 1 file(s) remaining  
Completed 13.6 GiB/46.7 GiB (227.7 MiB/s) with 1 file(s) remaining  
Completed 13.6 GiB/46.7 GiB (227.8 MiB/s) with 1 file(s) remaining  
Completed 13.6 GiB/46.7 GiB (227.8 MiB/s) with 1 file(s) remaining  
Completed 13.6 GiB/46.7 GiB (227.8 MiB/s) with 1 file(s) remaining  
