Completed 27 Bytes/27 Bytes (182 Bytes/s) with 1 file(s) remaining
Completed 2.5 GiB/6.4 GiB (229.2 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.6 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (230.0 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.6 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.2 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.7 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (228.8 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.0 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.4 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.8 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (229.5 MiB/s) with 1 file(s) remaining   
Completed 2.6 GiB/6.4 GiB (228.7 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.5 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.8 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.7 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.8 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 2.7 GiB/6.4 GiB (228.5 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (228.9 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (229.0 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (229.5 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (229.7 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (229.8 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (228.5 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (228.7 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (228.9 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (229.3 MiB/s) with 1 file(s) remaining   
Completed 2.8 GiB/6.4 GiB (229.9 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (228.6 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (228.7 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 2.9 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.6 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.5 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.4 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.9 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (229.3 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.7 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.9 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (228.9 MiB/s) with 1 file(s) remaining   
Completed 3.0 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.4 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.7 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (229.0 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (229.2 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (229.3 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.8 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.1 GiB/6.4 GiB (228.4 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.5 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.5 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.6 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.4 MiB/s) with 1 file(s) remaining   
Completed 3.2 GiB/6.4 GiB (228.4 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.6 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.6 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 3.3 GiB/6.4 GiB (228.6 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (228.9 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.4 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (226.7 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.5 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.6 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (226.9 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.7 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.8 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.9 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.3 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.9 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 3.9 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.7 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.0 GiB/6.4 GiB (226.7 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.7 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.3 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.3 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (225.7 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (225.2 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (225.3 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.1 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.3 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (225.0 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (225.3 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (225.9 MiB/s) with 1 file(s) remaining   
Completed 4.2 GiB/6.4 GiB (225.5 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.3 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (225.9 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.1 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (225.9 MiB/s) with 1 file(s) remaining   
Completed 4.3 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.3 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (225.4 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (225.8 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.4 GiB/6.4 GiB (225.5 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.7 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.9 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.7 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.8 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (226.1 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.8 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.5 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.5 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.8 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.4 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (225.7 MiB/s) with 1 file(s) remaining   
Completed 4.5 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.1 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (225.8 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (225.6 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (225.8 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.0 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.7 MiB/s) with 1 file(s) remaining   
Completed 4.6 GiB/6.4 GiB (226.2 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.1 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.6 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.5 MiB/s) with 1 file(s) remaining   
Completed 4.7 GiB/6.4 GiB (226.1 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (226.1 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (226.4 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (226.9 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (226.9 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 4.8 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.5 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (226.8 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.3 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.8 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (228.1 MiB/s) with 1 file(s) remaining   
Completed 4.9 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.2 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.6 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.9 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (226.9 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.0 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.1 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.4 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (227.7 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (228.0 MiB/s) with 1 file(s) remaining   
Completed 5.0 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 5.1 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
Completed 5.1 GiB/6.4 GiB (228.2 MiB/s) with 1 file(s) remaining   
Completed 5.1 GiB/6.4 GiB (228.3 MiB/s) with 1 file(s) remaining   
